,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
2930,0.0965,0.7206,-0.7626,1.6599,0.6314
2931,0.0972,0.717,-0.7351,1.6566,0.6148
2932,0.0974,0.7177,-0.7384,1.644,0.6173
2933,0.0971,0.7184,-0.737,1.6568,0.618
2934,0.0992,0.7171,-0.7319,1.6469,0.6189
2935,0.0984,0.718,-0.731,1.6436,0.6349
2936,0.0973,0.7187,-0.742,1.6462,0.6372
2937,0.0972,0.718,-0.7566,1.6429,0.6156
2938,0.0974,0.7182,-0.7324,1.649,0.6235
2939,0.0968,0.7161,-0.7265,1.65,0.6287
2940,0.0975,0.7178,-0.7305,1.6562,0.6228
2941,0.0988,0.7172,-0.7143,1.6566,0.6197
2942,0.0977,0.719,-0.7319,1.6562,0.6366
2943,0.0985,0.7176,-0.7322,1.6486,0.603
2944,0.0976,0.7171,-0.7407,1.6594,0.622
2945,0.0972,0.718,-0.7287,1.6672,0.6084
2946,0.0967,0.7186,-0.7359,1.6541,0.6275
2947,0.0979,0.7186,-0.746,1.6412,0.6224
2948,0.0972,0.7172,-0.7393,1.6524,0.6352
2949,0.0985,0.7166,-0.7338,1.6465,0.6141
2950,0.0984,0.7182,-0.729,1.6543,0.6234
2951,0.0982,0.7165,-0.7607,1.6286,0.6045
2952,0.0995,0.7172,-0.7249,1.6483,0.6219
2953,0.0997,0.7165,-0.7207,1.6523,0.6194
2954,0.0978,0.7169,-0.7371,1.6527,0.61
2955,0.097,0.7171,-0.7368,1.6572,0.6037
2956,0.0973,0.7179,-0.7419,1.6547,0.6184
2957,0.0979,0.7178,-0.7447,1.6438,0.626
2958,0.0986,0.719,-0.7387,1.6527,0.6247
2959,0.098,0.7169,-0.7403,1.6492,0.6217
2960,0.0975,0.717,-0.7301,1.6471,0.6219
2961,0.0983,0.7174,-0.7286,1.6597,0.622
2962,0.0961,0.7195,-0.7675,1.6541,0.6288
2963,0.099,0.7166,-0.7452,1.6365,0.6396
2964,0.0971,0.7172,-0.759,1.6333,0.6239
2965,0.0979,0.7167,-0.7394,1.6481,0.6194
2966,0.0991,0.7186,-0.7229,1.6634,0.6338
2967,0.0973,0.7189,-0.7567,1.6359,0.6339
2968,0.0976,0.7181,-0.7351,1.6538,0.6207
2969,0.0991,0.7181,-0.7256,1.6588,0.6108
2970,0.0967,0.7177,-0.7637,1.6331,0.6312
2971,0.0969,0.7179,-0.7414,1.6564,0.61
2972,0.0978,0.7182,-0.7486,1.648,0.6218
2973,0.0961,0.718,-0.7413,1.6585,0.6252
2974,0.0982,0.7186,-0.721,1.6655,0.6255
2975,0.0969,0.7177,-0.7549,1.6426,0.5993
2976,0.0996,0.7168,-0.7197,1.6552,0.6204
2977,0.098,0.717,-0.7348,1.653,0.6277
2978,0.0985,0.7155,-0.7389,1.6352,0.6201
2979,0.0959,0.7206,-0.8403,1.5815,0.6575
2980,0.0982,0.7181,-0.7264,1.6481,0.6312
2981,0.0979,0.7172,-0.7393,1.6417,0.6298
2982,0.0965,0.7198,-0.7516,1.6534,0.6179
2983,0.0958,0.7193,-0.8415,1.5714,0.6454
2984,0.1,0.7182,-0.7249,1.6554,0.6251
2985,0.0999,0.7173,-0.7138,1.6623,0.6166
2986,0.0981,0.7177,-0.7495,1.6375,0.6231
2987,0.0984,0.7184,-0.7345,1.6561,0.6321
2988,0.099,0.7167,-0.7208,1.6538,0.6135
2989,0.0986,0.7174,-0.728,1.6466,0.6266
2990,0.0977,0.7175,-0.7421,1.6556,0.6343
2991,0.0982,0.7167,-0.7378,1.6475,0.6174
2992,0.0987,0.7174,-0.721,1.6544,0.6258
2993,0.096,0.7192,-0.7409,1.6558,0.6275
2994,0.0962,0.7174,-0.7541,1.6447,0.6269
2995,0.0985,0.7174,-0.7387,1.645,0.6205
2996,0.0983,0.7179,-0.747,1.6358,0.6273
2997,0.0972,0.7173,-0.7794,1.6204,0.6025
2998,0.0983,0.7183,-0.7317,1.6546,0.6204
2999,0.0964,0.7174,-0.7469,1.657,0.6111
3000,0.0969,0.7174,-0.7501,1.6454,0.6243
3001,0.0974,0.7183,-0.7454,1.6495,0.6212
3002,0.0964,0.7192,-0.7682,1.6353,0.6358
3003,0.0979,0.7173,-0.7308,1.6526,0.6056
3004,0.0992,0.7162,-0.7573,1.6334,0.6191
3005,0.0984,0.7178,-0.7387,1.6386,0.634
3006,0.0962,0.7191,-0.8195,1.5761,0.6545
3007,0.0995,0.7187,-0.7099,1.6722,0.6293
3008,0.0978,0.7171,-0.7238,1.665,0.6012
3009,0.0976,0.7179,-0.7241,1.6642,0.6126
3010,0.0998,0.7153,-0.6952,1.6634,0.6236
3011,0.098,0.7191,-0.7349,1.6537,0.6395
3012,0.0981,0.7192,-0.7241,1.6758,0.6324
3013,0.0985,0.717,-0.7112,1.6615,0.6187
3014,0.097,0.7181,-0.8123,1.5949,0.6153
3015,0.0977,0.7169,-0.7555,1.6329,0.6325
3016,0.0988,0.7198,-0.7355,1.6552,0.638
3017,0.0977,0.7204,-0.7782,1.6384,0.6387
3018,0.0987,0.7181,-0.7347,1.647,0.6278
3019,0.0983,0.7175,-0.7523,1.6353,0.6356
3020,0.0994,0.7172,-0.7139,1.6591,0.6201
3021,0.0968,0.719,-0.7511,1.6502,0.6233
3022,0.0973,0.7163,-0.7417,1.6479,0.6071
3023,0.0967,0.7185,-0.7538,1.6399,0.6302
3024,0.0973,0.7173,-0.7581,1.6386,0.6173
3025,0.0984,0.718,-0.747,1.6436,0.6317
3026,0.0981,0.7184,-0.7582,1.6369,0.621
3027,0.0971,0.7155,-0.7321,1.654,0.6176
3028,0.0972,0.7198,-0.7604,1.6483,0.6382
3029,0.0969,0.7186,-0.7519,1.6478,0.6294
3030,0.0972,0.7166,-0.7426,1.6466,0.6205
3031,0.098,0.7172,-0.7126,1.6666,0.6159
3032,0.0973,0.7175,-0.7348,1.641,0.6207
3033,0.0977,0.7173,-0.737,1.6567,0.6097
3034,0.097,0.7183,-0.7492,1.6457,0.6182
3035,0.0971,0.7177,-0.7448,1.6487,0.6239
3036,0.0961,0.7201,-0.7872,1.6222,0.632
3037,0.099,0.7184,-0.7239,1.6628,0.6135
3038,0.0999,0.7173,-0.7186,1.6593,0.6278
3039,0.0978,0.7183,-0.7316,1.6582,0.6062
3040,0.0986,0.7176,-0.7218,1.6527,0.6274
3041,0.0988,0.7172,-0.7582,1.6284,0.6215
3042,0.0982,0.7178,-0.7297,1.6509,0.6219
3043,0.1001,0.7154,-0.7035,1.6596,0.6217
3044,0.0985,0.7184,-0.7324,1.6501,0.6125
3045,0.0978,0.7174,-0.7462,1.6439,0.6276
3046,0.0992,0.7156,-0.7152,1.6625,0.6023
3047,0.0985,0.7178,-0.7307,1.6556,0.6147
3048,0.0983,0.7169,-0.7224,1.6587,0.6198
3049,0.0984,0.7193,-0.7409,1.6478,0.6327
3050,0.0992,0.7165,-0.7219,1.6511,0.6201
3051,0.0976,0.7172,-0.7272,1.6532,0.6319
3052,0.0978,0.7174,-0.7601,1.638,0.6198
3053,0.0971,0.7182,-0.7423,1.6587,0.626
3054,0.0995,0.7172,-0.7302,1.6471,0.6381
3055,0.0979,0.7184,-0.7443,1.6457,0.6263
3056,0.0979,0.7183,-0.7422,1.6579,0.6283
3057,0.0977,0.718,-0.7553,1.6352,0.6277
3058,0.0985,0.7169,-0.731,1.6465,0.6239
3059,0.0976,0.7168,-0.7484,1.6413,0.6122
3060,0.0978,0.7177,-0.7336,1.6569,0.6238
3061,0.0977,0.7191,-0.7438,1.6455,0.6246
3062,0.0992,0.717,-0.7172,1.6553,0.6314
3063,0.0969,0.7187,-0.7473,1.644,0.6145
3064,0.0968,0.7174,-0.7601,1.6368,0.6276
3065,0.0981,0.7175,-0.7353,1.6401,0.6395
3066,0.0977,0.7182,-0.7499,1.6469,0.633
3067,0.0975,0.7179,-0.7409,1.6491,0.6344
3068,0.098,0.7181,-0.7582,1.6374,0.6262
3069,0.0963,0.7166,-0.7513,1.6459,0.6134
3070,0.0992,0.7179,-0.7137,1.6642,0.6282
3071,0.0988,0.7176,-0.7147,1.6644,0.6287
3072,0.0981,0.7182,-0.7979,1.5969,0.6201
3073,0.0967,0.7169,-0.7273,1.664,0.6178
3074,0.0973,0.7189,-0.748,1.6503,0.6386
3075,0.0985,0.7166,-0.7404,1.652,0.6113
3076,0.0988,0.717,-0.7117,1.6659,0.6177
3077,0.0973,0.7177,-0.7541,1.6356,0.6341
3078,0.0979,0.7176,-0.7345,1.6517,0.6215
3079,0.0978,0.7178,-0.7376,1.6538,0.603
3080,0.0987,0.7171,-0.712,1.6604,0.6275
3081,0.0987,0.7184,-0.7207,1.664,0.6355
3082,0.0985,0.7175,-0.7267,1.6658,0.5983
3083,0.0969,0.7189,-0.7523,1.6514,0.613
3084,0.098,0.716,-0.7373,1.6365,0.6149
3085,0.0977,0.718,-0.7471,1.6524,0.6225
3086,0.0987,0.7174,-0.7293,1.6565,0.6192
3087,0.0994,0.7168,-0.7375,1.6406,0.6271
3088,0.0991,0.718,-0.7477,1.635,0.6289
3089,0.0984,0.7182,-0.7159,1.6633,0.6289
3090,0.0985,0.7177,-0.7135,1.6559,0.6273
3091,0.0988,0.7184,-0.7411,1.6511,0.6234
3092,0.0977,0.7175,-0.7414,1.6524,0.63
3093,0.0988,0.7167,-0.7204,1.6573,0.6182
3094,0.0978,0.718,-0.7422,1.646,0.6261
3095,0.0981,0.7186,-0.7287,1.662,0.6291
3096,0.0974,0.7182,-0.7364,1.6629,0.6151
3097,0.0968,0.719,-0.7938,1.6129,0.6351
3098,0.0985,0.7163,-0.7221,1.6504,0.614
3099,0.0974,0.7173,-0.7334,1.6453,0.6184
3100,0.097,0.717,-0.7531,1.6468,0.6263
3101,0.0994,0.7175,-0.7614,1.6228,0.6356
3102,0.0981,0.718,-0.7225,1.6597,0.6177
3103,0.0979,0.7173,-0.7369,1.6508,0.6096
3104,0.0966,0.7194,-0.7524,1.6528,0.6397
3105,0.0973,0.7186,-0.7521,1.6485,0.6282
3106,0.097,0.7173,-0.7369,1.6505,0.6202
3107,0.0982,0.7182,-0.7443,1.649,0.6137
3108,0.0977,0.7187,-0.7394,1.6631,0.6286
3109,0.0983,0.7179,-0.73,1.6519,0.6257
3110,0.0975,0.7177,-0.7376,1.657,0.614
3111,0.0981,0.7177,-0.73,1.6572,0.6156
3112,0.0989,0.7166,-0.7345,1.644,0.6209
3113,0.0972,0.7172,-0.7461,1.6375,0.6283
3114,0.0994,0.7171,-0.7193,1.6585,0.6191
3115,0.0983,0.7178,-0.7339,1.6516,0.6184
3116,0.1003,0.7163,-0.7018,1.6675,0.6241
3117,0.0995,0.7177,-0.7329,1.6506,0.6145
3118,0.0994,0.7157,-0.7216,1.6541,0.6165
3119,0.0959,0.7201,-0.7903,1.6253,0.6348
3120,0.0985,0.7172,-0.7356,1.6528,0.6194
3121,0.0992,0.7181,-0.7221,1.663,0.62
3122,0.0968,0.7172,-0.7479,1.6458,0.6212
3123,0.0955,0.7179,-0.7734,1.6407,0.6193
3124,0.0979,0.7187,-0.7736,1.6242,0.636
3125,0.0975,0.7178,-0.7402,1.6528,0.6279
3126,0.049,0.826,-2.3983,1.4129,2.5579
3127,0.0967,0.7179,-0.7459,1.6528,0.6174
3128,0.0976,0.7191,-0.7444,1.6572,0.6255
3129,0.0487,0.8214,-2.4748,1.2345,2.6461
3130,0.0988,0.7183,-0.7461,1.6468,0.6232
3131,0.0976,0.7177,-0.7574,1.6285,0.6283
3132,0.0983,0.717,-0.7244,1.6548,0.6211
3133,0.0977,0.7179,-0.7242,1.6537,0.632
3134,0.0987,0.7166,-0.7126,1.6721,0.6203
3135,0.0982,0.7189,-0.7483,1.6484,0.6309
3136,0.0984,0.7168,-0.7487,1.6381,0.6237
3137,0.098,0.7178,-0.7263,1.6592,0.6267
3138,0.0979,0.7186,-0.7512,1.6452,0.6274
3139,0.099,0.716,-0.755,1.6293,0.6009
3140,0.099,0.7185,-0.7185,1.6605,0.6181
3141,0.0985,0.7183,-0.7399,1.647,0.6177
3142,0.0999,0.718,-0.7109,1.6602,0.6172
3143,0.0974,0.7182,-0.7396,1.6492,0.6252
3144,0.0983,0.7184,-0.729,1.6589,0.6342
3145,0.0974,0.7175,-0.7283,1.6583,0.605
3146,0.0975,0.7183,-0.7394,1.6492,0.6295
3147,0.0979,0.7178,-0.7409,1.6571,0.6183
3148,0.097,0.7187,-0.7579,1.6419,0.6187
3149,0.0998,0.7151,-0.7131,1.6499,0.6182
3150,0.0995,0.7158,-0.7014,1.6642,0.6228
3151,0.0959,0.721,-0.8207,1.59,0.6451
3152,0.0991,0.7159,-0.7209,1.654,0.62
3153,0.0985,0.7175,-0.7133,1.6595,0.6132
3154,0.0971,0.7187,-0.7575,1.6378,0.6414
3155,0.0981,0.7165,-0.7363,1.6476,0.6197
3156,0.0982,0.7189,-0.7253,1.6658,0.6355
3157,0.0977,0.7177,-0.7375,1.6497,0.6203
3158,0.0984,0.7183,-0.7088,1.6739,0.6316
3159,0.0979,0.718,-0.7294,1.6584,0.615
3160,0.0988,0.7172,-0.7268,1.6533,0.6262
3161,0.0972,0.7165,-0.75,1.6351,0.6253
3162,0.0966,0.7182,-0.8066,1.6018,0.6323
3163,0.0963,0.7197,-0.7901,1.6223,0.6362
3164,0.0975,0.7179,-0.7297,1.6611,0.62
3165,0.0954,0.7201,-0.8459,1.5774,0.6494
3166,0.0984,0.7197,-0.7307,1.6624,0.6183
3167,0.0984,0.7195,-0.7475,1.6444,0.6299
3168,0.0988,0.7178,-0.7335,1.6471,0.6256
3169,0.098,0.7174,-0.7388,1.6392,0.6274
3170,0.0989,0.7188,-0.7213,1.6655,0.6233
3171,0.0975,0.7162,-0.7349,1.6564,0.6132
3172,0.0982,0.7189,-0.7378,1.6566,0.6176
3173,0.0975,0.7189,-0.7657,1.6391,0.6277
3174,0.0974,0.717,-0.7375,1.6571,0.6269
3175,0.0985,0.7172,-0.7275,1.6528,0.6295
3176,0.0958,0.7184,-0.7769,1.63,0.63
3177,0.0972,0.7172,-0.7548,1.6497,0.6187
3178,0.0976,0.7175,-0.7309,1.6597,0.6285
3179,0.0961,0.7175,-0.7481,1.6527,0.6198
3180,0.0975,0.7173,-0.7336,1.6499,0.616
3181,0.0976,0.7187,-0.7595,1.6381,0.6204
3182,0.0974,0.7184,-0.7507,1.648,0.6255
3183,0.0971,0.7164,-0.7341,1.6491,0.6028
3184,0.0974,0.7187,-0.7876,1.6127,0.6393
3185,0.0991,0.7191,-0.7367,1.6523,0.624
3186,0.0989,0.716,-0.7268,1.6486,0.6138
3187,0.099,0.7174,-0.7358,1.6532,0.6201
3188,0.0949,0.7211,-0.7695,1.6421,0.6462
3189,0.0977,0.7179,-0.7539,1.6454,0.6176
3190,0.0991,0.7165,-0.7213,1.6558,0.6247
3191,0.0971,0.7169,-0.7402,1.658,0.6061
3192,0.1,0.7172,-0.7352,1.65,0.6247
3193,0.0963,0.7192,-0.7575,1.6536,0.6265
3194,0.0983,0.7178,-0.7532,1.6396,0.6311
3195,0.0963,0.7177,-0.742,1.6537,0.6229
3196,0.0974,0.7176,-0.7452,1.6482,0.6286
3197,0.0972,0.7191,-0.7451,1.6537,0.6348
3198,0.0983,0.7167,-0.727,1.6588,0.6221
3199,0.0975,0.7171,-0.7242,1.6499,0.6391
3200,0.0993,0.7172,-0.7195,1.6636,0.604
3201,0.0982,0.7166,-0.7292,1.6573,0.6135
3202,0.0973,0.7174,-0.7566,1.6247,0.6341
3203,0.0978,0.7171,-0.7411,1.6513,0.6131
3204,0.099,0.7174,-0.7583,1.6275,0.6299
3205,0.097,0.7173,-0.7232,1.6604,0.616
3206,0.0984,0.7168,-0.724,1.6583,0.6049
3207,0.0971,0.7176,-0.7298,1.657,0.6142
3208,0.0988,0.7187,-0.73,1.6617,0.622
3209,0.0981,0.7174,-0.7318,1.6528,0.6151
3210,0.0988,0.7163,-0.7045,1.6598,0.625
3211,0.0981,0.7185,-0.7562,1.6376,0.6221
3212,0.0977,0.718,-0.7574,1.6454,0.6136
3213,0.0982,0.7178,-0.7325,1.6464,0.6258
3214,0.0966,0.7172,-0.7373,1.6476,0.6282
3215,0.0981,0.7185,-0.7308,1.6649,0.6074
3216,0.0976,0.7179,-0.7427,1.6518,0.624
3217,0.098,0.7174,-0.755,1.6349,0.626
3218,0.0967,0.718,-0.7563,1.6393,0.627
3219,0.0988,0.7181,-0.7456,1.6418,0.6132
3220,0.0968,0.7184,-0.7478,1.6445,0.6205
3221,0.0978,0.719,-0.7487,1.6425,0.6395
3222,0.0967,0.7174,-0.7475,1.6539,0.6225
3223,0.0981,0.7179,-0.7368,1.6497,0.6157
3224,0.0971,0.7193,-0.7442,1.6547,0.6316
3225,0.0983,0.7162,-0.7222,1.6578,0.6137
3226,0.0984,0.7175,-0.7241,1.6619,0.6138
3227,0.0973,0.7184,-0.7519,1.6449,0.6177
3228,0.098,0.7163,-0.7426,1.6358,0.6098
3229,0.0968,0.7176,-0.7403,1.6559,0.626
3230,0.099,0.7166,-0.7394,1.6355,0.6204
3231,0.0984,0.7166,-0.7257,1.6534,0.6229
3232,0.0972,0.7181,-0.7521,1.6505,0.6153
3233,0.0972,0.7181,-0.7428,1.6534,0.6363
3234,0.0966,0.7185,-0.7521,1.6498,0.6264
3235,0.098,0.7182,-0.7588,1.633,0.6328
3236,0.0987,0.7152,-0.739,1.634,0.6111
3237,0.0983,0.7174,-0.7463,1.6417,0.6073
3238,0.0975,0.7191,-0.7277,1.6687,0.6149
3239,0.0974,0.7185,-0.7767,1.6201,0.6237
3240,0.0965,0.7192,-0.7778,1.6294,0.6275
3241,0.0976,0.7193,-0.753,1.6464,0.6336
3242,0.0989,0.7152,-0.7606,1.6189,0.6237
3243,0.0983,0.7181,-0.7401,1.6504,0.6115
3244,0.0969,0.7173,-0.7656,1.6341,0.6298
3245,0.0992,0.7156,-0.7191,1.6524,0.6178
3246,0.0967,0.7186,-0.7456,1.6568,0.6264
3247,0.0986,0.7163,-0.7507,1.6384,0.6122
3248,0.0984,0.7179,-0.7287,1.6616,0.6131
3249,0.0991,0.7173,-0.7262,1.6475,0.621
3250,0.0991,0.7174,-0.7277,1.6573,0.6146
3251,0.0979,0.7185,-0.7876,1.6132,0.633
3252,0.0989,0.7181,-0.754,1.6405,0.6204
3253,0.0966,0.7167,-0.728,1.6506,0.6123
3254,0.0996,0.7172,-0.722,1.6572,0.6077
3255,0.0979,0.7182,-0.7548,1.6328,0.6357
3256,0.098,0.7179,-0.7274,1.6573,0.6158
3257,0.0991,0.7175,-0.7226,1.6558,0.6216
3258,0.0981,0.7178,-0.7285,1.6557,0.6429
3259,0.0967,0.7175,-0.7596,1.6357,0.6392
3260,0.0971,0.7181,-0.7795,1.6176,0.6341
3261,0.0978,0.7188,-0.7372,1.6544,0.6291
3262,0.0979,0.7155,-0.7112,1.6612,0.6239
3263,0.097,0.7174,-0.7518,1.6396,0.6249
3264,0.0984,0.7164,-0.7317,1.647,0.6167
3265,0.0965,0.7181,-0.7465,1.6516,0.6154
3266,0.0997,0.7183,-0.7219,1.6573,0.6257
3267,0.0977,0.7182,-0.7526,1.6406,0.6261
3268,0.0989,0.7166,-0.7424,1.6477,0.6274
3269,0.0979,0.7182,-0.7554,1.6379,0.6268
3270,0.0973,0.7184,-0.7594,1.6379,0.6385
3271,0.0975,0.7174,-0.7395,1.6434,0.6185
3272,0.0972,0.7185,-0.7632,1.6358,0.6376
3273,0.0974,0.7171,-0.7538,1.6433,0.6187
3274,0.0983,0.7171,-0.7386,1.6479,0.628
3275,0.0989,0.7167,-0.7253,1.651,0.6309
3276,0.0982,0.7173,-0.7343,1.6432,0.6297
3277,0.0987,0.7168,-0.7266,1.6523,0.6225
3278,0.0977,0.7179,-0.749,1.648,0.6313
3279,0.0957,0.7199,-0.7486,1.6586,0.6257
3280,0.0972,0.7193,-0.829,1.578,0.6526
3281,0.0972,0.7181,-0.7975,1.6092,0.6329
3282,0.0996,0.7168,-0.7174,1.6667,0.6094
3283,0.0985,0.7173,-0.734,1.6545,0.6326
3284,0.097,0.7168,-0.7394,1.6504,0.6204
3285,0.0978,0.7195,-0.7912,1.6126,0.624
3286,0.0985,0.7159,-0.7049,1.6634,0.6229
3287,0.0982,0.7182,-0.7266,1.6635,0.6198
3288,0.0983,0.7166,-0.7516,1.6375,0.6112
3289,0.0966,0.7194,-0.7702,1.6331,0.6359
3290,0.0991,0.718,-0.7191,1.6575,0.6104
3291,0.0961,0.7202,-0.8357,1.5918,0.6486
3292,0.0982,0.7169,-0.7285,1.6586,0.61
3293,0.0991,0.718,-0.7251,1.653,0.6156
3294,0.098,0.7179,-0.7507,1.6381,0.6264
3295,0.0977,0.716,-0.7235,1.6631,0.6065
3296,0.0981,0.7176,-0.7247,1.6588,0.633
3297,0.099,0.7168,-0.7468,1.6311,0.6262
3298,0.0962,0.718,-0.7681,1.6339,0.6193
3299,0.0988,0.7184,-0.7376,1.6552,0.6159
3300,0.0983,0.7177,-0.7276,1.653,0.6283
3301,0.0977,0.7188,-0.7344,1.661,0.6342
3302,0.0973,0.7171,-0.7566,1.6405,0.6087
3303,0.0982,0.7165,-0.7395,1.6445,0.6285
3304,0.0974,0.7187,-0.7355,1.6542,0.6229
3305,0.0981,0.7192,-0.7419,1.652,0.6351
3306,0.0979,0.7174,-0.7601,1.6227,0.6266
3307,0.0978,0.7173,-0.7427,1.6453,0.6096
3308,0.0975,0.7187,-0.7453,1.6568,0.6232
3309,0.099,0.7172,-0.7235,1.6535,0.6265
3310,0.0976,0.7185,-0.7362,1.6644,0.6191
3311,0.0966,0.7183,-0.7446,1.6465,0.6124
3312,0.0968,0.718,-0.7776,1.6179,0.6219
3313,0.0985,0.7184,-0.7335,1.6554,0.6121
3314,0.0978,0.7177,-0.7749,1.6166,0.6257
3315,0.0984,0.7178,-0.7376,1.652,0.627
3316,0.0964,0.7192,-0.7697,1.6378,0.6102
3317,0.0982,0.7173,-0.7341,1.6527,0.6132
3318,0.0991,0.7183,-0.7341,1.6455,0.6287
3319,0.0975,0.7181,-0.7687,1.6273,0.6327
3320,0.0964,0.7182,-0.7565,1.635,0.6307
3321,0.0983,0.7171,-0.7413,1.6485,0.6071
3322,0.0988,0.7184,-0.7319,1.6497,0.6322
3323,0.0976,0.7176,-0.7342,1.6486,0.6285
3324,0.0957,0.7182,-0.7719,1.6355,0.6269
3325,0.0984,0.7172,-0.7377,1.6519,0.6181
3326,0.0984,0.7175,-0.7178,1.6613,0.6112
3327,0.0981,0.7187,-0.7553,1.6416,0.6276
3328,0.0982,0.7171,-0.723,1.6639,0.6195
3329,0.0982,0.7184,-0.7315,1.6507,0.6289
3330,0.0979,0.7174,-0.7463,1.6417,0.6209
3331,0.098,0.7167,-0.7324,1.6496,0.6149
3332,0.0985,0.718,-0.7356,1.6559,0.6163
3333,0.0979,0.7168,-0.7454,1.6447,0.6141
3334,0.0974,0.7182,-0.7819,1.6207,0.6382
3335,0.0984,0.7164,-0.7325,1.6419,0.6216
3336,0.0985,0.7175,-0.7326,1.6434,0.6339
3337,0.0977,0.7169,-0.7299,1.6552,0.6113
3338,0.0986,0.719,-0.7217,1.6763,0.6174
3339,0.0982,0.7181,-0.7372,1.6607,0.6212
3340,0.0972,0.7184,-0.7437,1.6521,0.6231
3341,0.0956,0.7182,-0.7755,1.6278,0.6166
3342,0.0981,0.7162,-0.727,1.6544,0.6048
3343,0.0984,0.7182,-0.7367,1.6486,0.6214
3344,0.0977,0.7171,-0.7391,1.6493,0.6232
3345,0.0981,0.7167,-0.7299,1.6544,0.6099
3346,0.0962,0.7189,-0.7608,1.6462,0.6091
3347,0.0987,0.7176,-0.7353,1.6515,0.6239
3348,0.0972,0.7163,-0.747,1.6396,0.6368
3349,0.0996,0.7166,-0.7352,1.6432,0.6196
3350,0.0984,0.7172,-0.7271,1.6465,0.6267
3351,0.0958,0.7209,-0.7867,1.6268,0.6273
3352,0.0983,0.7186,-0.7363,1.6531,0.6401
3353,0.0963,0.7182,-0.752,1.6468,0.6168
3354,0.0976,0.7192,-0.7608,1.6368,0.6266
3355,0.0974,0.7191,-0.7598,1.6334,0.6399
3356,0.098,0.72,-0.7308,1.668,0.6292
3357,0.0962,0.7191,-0.7516,1.655,0.6249
3358,0.0975,0.7178,-0.7451,1.6458,0.6094
3359,0.098,0.7177,-0.7364,1.6526,0.6287
3360,0.0966,0.7182,-0.7334,1.6532,0.6314
3361,0.0987,0.7183,-0.7315,1.6493,0.6363
3362,0.0983,0.717,-0.7299,1.6523,0.608
3363,0.0967,0.7176,-0.7601,1.6361,0.6201
3364,0.0986,0.7176,-0.7423,1.6425,0.6279
3365,0.0988,0.7201,-0.7321,1.6583,0.635
3366,0.0992,0.7178,-0.7336,1.6416,0.6321
3367,0.0977,0.7193,-0.7336,1.6636,0.6163
3368,0.0981,0.7186,-0.7211,1.665,0.6246
3369,0.0974,0.7181,-0.747,1.653,0.6087
3370,0.0989,0.717,-0.7263,1.6542,0.6202
3371,0.0987,0.7178,-0.7249,1.6612,0.6144
3372,0.0976,0.7176,-0.7524,1.6323,0.6277
3373,0.0961,0.7181,-0.7662,1.6404,0.629
3374,0.0994,0.7167,-0.6993,1.6655,0.6296
3375,0.0987,0.7175,-0.7333,1.6521,0.6159
3376,0.0973,0.7181,-0.7402,1.6533,0.6293
3377,0.0986,0.7167,-0.7282,1.6572,0.6175
3378,0.0976,0.7187,-0.7994,1.6034,0.6275
3379,0.0984,0.7181,-0.7449,1.6409,0.6307
3380,0.0977,0.7182,-0.7474,1.6523,0.6141
3381,0.0972,0.7163,-0.7398,1.649,0.615
3382,0.0978,0.7187,-0.7541,1.642,0.6272
3383,0.0966,0.7184,-0.7585,1.6398,0.6282
3384,0.0981,0.7179,-0.7501,1.6386,0.6218
3385,0.0959,0.7193,-0.7926,1.6071,0.6286
3386,0.0978,0.7173,-0.7488,1.6399,0.6213
3387,0.0979,0.7175,-0.7321,1.6597,0.6191
3388,0.0987,0.7163,-0.7223,1.6513,0.6064
3389,0.0987,0.7174,-0.7171,1.6646,0.5993
3390,0.0978,0.7177,-0.7826,1.6143,0.628
3391,0.0978,0.7192,-0.7633,1.6342,0.6275
3392,0.0981,0.7175,-0.7161,1.6655,0.6173
3393,0.0989,0.7186,-0.7285,1.6574,0.6211
3394,0.0968,0.7178,-0.7349,1.6541,0.6361
3395,0.0977,0.7178,-0.7977,1.6012,0.6155
3396,0.099,0.7171,-0.7148,1.6595,0.6194
3397,0.0967,0.7177,-0.8051,1.603,0.6315
3398,0.0972,0.72,-0.7315,1.6664,0.6318
3399,0.0972,0.7198,-0.7613,1.6529,0.6404
3400,0.0993,0.7172,-0.709,1.6621,0.6158
3401,0.098,0.7191,-0.7419,1.6505,0.6326
3402,0.0977,0.7177,-0.738,1.6485,0.6053
3403,0.0994,0.7175,-0.7382,1.6496,0.6132
3404,0.0979,0.718,-0.7396,1.6505,0.6243
3405,0.0982,0.7183,-0.7378,1.6495,0.619
3406,0.0965,0.7186,-0.7647,1.6427,0.6175
3407,0.098,0.7183,-0.7331,1.6607,0.6316
3408,0.0988,0.7174,-0.7203,1.6561,0.6208
3409,0.097,0.7189,-0.7932,1.6131,0.6209
3410,0.0987,0.7165,-0.7156,1.6579,0.6315
3411,0.0953,0.7183,-0.8488,1.5666,0.6384
3412,0.0993,0.7175,-0.7137,1.6714,0.6252
3413,0.0989,0.7165,-0.7382,1.636,0.6362
3414,0.0972,0.7184,-0.7528,1.6459,0.6228
3415,0.0996,0.7167,-0.7113,1.6624,0.6073
3416,0.0991,0.7187,-0.7287,1.6543,0.613
3417,0.049,0.8183,-2.4656,1.144,2.696
3418,0.0981,0.717,-0.7209,1.6513,0.617
