,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
2954,0.0473,0.7201,-3.0034,-0.0833,1.3879
2955,0.047,0.7247,-2.9886,-0.0482,1.4216
2956,0.0475,0.7212,-3.0042,-0.0763,1.3915
2957,0.0469,0.7215,-3.007,-0.0834,1.3812
2958,0.0464,0.724,-2.9923,-0.048,1.4268
2959,0.0469,0.721,-3.007,-0.0829,1.3821
2960,0.0474,0.7185,-3.0257,-0.1313,1.3275
2961,0.047,0.716,-3.0224,-0.119,1.3442
2962,0.0476,0.7223,-2.993,-0.0806,1.4041
2963,0.0451,0.7256,-2.9959,-0.0428,1.4122
2964,0.0471,0.7167,-2.9725,-0.0622,1.4104
2965,0.0467,0.7226,-2.9965,-0.0625,1.4014
2966,0.0472,0.7226,-3.0041,-0.0754,1.4006
2967,0.047,0.7245,-2.9808,-0.0467,1.4153
2968,0.0462,0.7206,-3.0147,-0.0832,1.3852
2969,0.047,0.7246,-2.993,-0.0435,1.4421
2970,0.047,0.7196,-3.0153,-0.103,1.3958
2971,0.047,0.7208,-3.0118,-0.0814,1.3977
2972,0.0475,0.7206,-2.9885,-0.0778,1.3868
2973,0.0473,0.7234,-2.9965,-0.06,1.4017
2974,0.0474,0.7198,-3.0222,-0.1169,1.3587
2975,0.0456,0.7217,-2.9965,-0.0678,1.4043
2976,0.0471,0.7229,-2.993,-0.0556,1.4168
2977,0.0472,0.7223,-3.0118,-0.0845,1.4026
2978,0.0454,0.7221,-3.0153,-0.0766,1.387
2979,0.0463,0.7175,-2.9674,-0.0456,1.4522
2980,0.0473,0.72,-3.0113,-0.0959,1.3787
2981,0.0474,0.7186,-3.0147,-0.1172,1.3376
2982,0.0475,0.7214,-3.0116,-0.0925,1.3893
2983,0.0469,0.7175,-2.9674,-0.0514,1.4463
2984,0.0468,0.719,-3.0222,-0.1089,1.3605
2985,0.0473,0.7199,-3.0147,-0.0953,1.3794
2986,0.0473,0.72,-3.0079,-0.0915,1.3803
2987,0.0472,0.7212,-2.9994,-0.0818,1.374
2988,0.0481,0.7175,-3.0041,-0.1026,1.3735
2989,0.0469,0.7197,-3.0037,-0.076,1.3897
2990,0.0468,0.723,-2.9887,-0.0521,1.4093
2991,0.0465,0.7243,-2.9965,-0.0544,1.4067
2992,0.0474,0.7234,-2.991,-0.0378,1.4445
2993,0.047,0.7225,-2.9965,-0.0558,1.4184
2994,0.0469,0.723,-2.9931,-0.0591,1.4102
2995,0.0472,0.7201,-3.0045,-0.0791,1.385
2996,0.0473,0.7196,-2.9994,-0.0877,1.4054
2997,0.0459,0.7235,-2.9811,-0.041,1.4424
2998,0.0475,0.7211,-3.0009,-0.0682,1.4175
2999,0.0473,0.7198,-3.0079,-0.0915,1.3798
3000,0.0459,0.7221,-2.9914,-0.0487,1.3992
3001,0.0476,0.7259,-2.993,-0.0611,1.4217
3002,0.048,0.7153,-2.984,-0.0934,1.3972
3003,0.047,0.7243,-2.9965,-0.0597,1.4111
3004,0.0451,0.7228,-2.9965,-0.0486,1.4396
3005,0.0471,0.7236,-2.985,-0.0449,1.428
3006,0.0465,0.7175,-2.9721,-0.0593,1.4267
3007,0.0455,0.7265,-2.9884,-0.0282,1.4398
3008,0.0471,0.7226,-3.0037,-0.0797,1.3894
3009,0.0471,0.7228,-2.985,-0.0564,1.3974
3010,0.047,0.7206,-3.0037,-0.0902,1.3523
3011,0.0454,0.7227,-3.004,-0.0597,1.4086
3012,0.0469,0.7194,-3.0071,-0.0797,1.3885
3013,0.0477,0.7221,-3.001,-0.0802,1.3993
3014,0.0465,0.7205,-2.9619,-0.0306,1.4648
3015,0.0467,0.7199,-3.007,-0.0829,1.379
3016,0.0471,0.7203,-3.0041,-0.0887,1.372
3017,0.0456,0.714,-3.0025,-0.0992,1.3603
3018,0.0476,0.7233,-3.0043,-0.0684,1.4189
3019,0.0472,0.7213,-3.0036,-0.0844,1.3809
3020,0.0473,0.7231,-2.9965,-0.0664,1.4008
3021,0.0474,0.7201,-3.0003,-0.0923,1.4063
3022,0.0482,0.7229,-2.9847,-0.0637,1.4433
3023,0.0471,0.723,-2.993,-0.0554,1.4193
3024,0.0473,0.7228,-2.9885,-0.0577,1.4073
3025,0.0471,0.7179,-2.9994,-0.0846,1.4025
3026,0.0469,0.7227,-2.993,-0.0647,1.4282
3027,0.0476,0.7212,-3.0038,-0.0822,1.3966
3028,0.0465,0.72,-3.0144,-0.0909,1.3715
3029,0.0476,0.7234,-2.9975,-0.0682,1.4201
3030,0.0474,0.7215,-2.9959,-0.0733,1.3682
3031,0.047,0.7214,-3.004,-0.0779,1.392
3032,0.047,0.7236,-3.0042,-0.0669,1.4147
3033,0.0473,0.7226,-3.0038,-0.0771,1.3985
3034,0.0444,0.7259,-2.9722,-0.0104,1.4371
3035,0.0466,0.7236,-3.0042,-0.0681,1.4017
3036,0.0449,0.7179,-2.983,-0.059,1.4011
3037,0.0474,0.7193,-3.0153,-0.1106,1.3555
3038,0.0467,0.7226,-2.9965,-0.0625,1.4014
3039,0.0467,0.7195,-3.026,-0.1114,1.3398
3040,0.0468,0.7213,-3.0071,-0.0776,1.3897
3041,0.0472,0.724,-3.004,-0.0709,1.4091
3042,0.0458,0.7208,-3.0178,-0.0887,1.3616
3043,0.0479,0.7198,-3.0265,-0.1227,1.3556
3044,0.0467,0.7249,-3.0074,-0.068,1.413
3045,0.0474,0.7243,-3.0073,-0.0771,1.3993
3046,0.0451,0.7208,-3.0261,-0.0937,1.368
3047,0.0468,0.7209,-3.0042,-0.081,1.385
3048,0.047,0.7203,-3.0077,-0.0815,1.3662
3049,0.047,0.7191,-3.0147,-0.0968,1.369
3050,0.0476,0.72,-2.9995,-0.0692,1.4151
3051,0.0468,0.7203,-3.007,-0.0834,1.3805
3052,0.0474,0.7227,-3.0156,-0.0819,1.4102
3053,0.0469,0.717,-3.0034,-0.0823,1.3666
3054,0.0471,0.7221,-2.9965,-0.0678,1.401
3055,0.0464,0.7215,-2.9754,-0.0452,1.4358
3056,0.0474,0.7191,-3.0188,-0.1126,1.3597
3057,0.0473,0.7236,-2.9848,-0.0408,1.4388
3058,0.0472,0.7206,-3.0036,-0.0844,1.3804
3059,0.0467,0.722,-2.9958,-0.0738,1.4082
3060,0.047,0.7214,-2.9993,-0.0668,1.3931
3061,0.047,0.7204,-3.0153,-0.0962,1.3674
3062,0.0469,0.7147,-3.0306,-0.1226,1.3566
3063,0.0469,0.7186,-3.0144,-0.1,1.3586
3064,0.0467,0.7226,-2.9965,-0.0625,1.4014
3065,0.0468,0.7213,-3.007,-0.0833,1.3799
3066,0.0469,0.7216,-3.0071,-0.0804,1.3942
3067,0.0474,0.7183,-3.0149,-0.1222,1.3281
3068,0.0475,0.7234,-2.9803,-0.0547,1.4334
3069,0.0469,0.72,-3.0181,-0.0988,1.3689
3070,0.0464,0.7182,-3.0226,-0.1018,1.3724
3071,0.0465,0.72,-3.0144,-0.0909,1.3722
3072,0.0472,0.7201,-2.9669,-0.0473,1.4601
3073,0.0468,0.7245,-3.0075,-0.0655,1.4056
3074,0.0467,0.7235,-2.9815,-0.0392,1.4246
3075,0.0478,0.7184,-2.9994,-0.0923,1.4009
3076,0.0478,0.7208,-3.0121,-0.0865,1.4077
3077,0.0471,0.7228,-2.9923,-0.0676,1.4258
3078,0.0472,0.7225,-3.0041,-0.0746,1.4019
3079,0.0475,0.7208,-3.015,-0.0924,1.3888
3080,0.0478,0.7213,-3.007,-0.0976,1.3932
3081,0.0474,0.7199,-3.0008,-0.0759,1.3934
3082,0.0465,0.7213,-3.0071,-0.075,1.3938
3083,0.0474,0.7199,-3.0222,-0.1131,1.3596
3084,0.0455,0.7194,-3.0235,-0.0925,1.369
3085,0.0451,0.7218,-2.9993,-0.0649,1.4045
3086,0.0471,0.7162,-3.0486,-0.1575,1.3189
3087,0.0467,0.7192,-2.9962,-0.0821,1.3966
3088,0.0471,0.7209,-3.0041,-0.0887,1.3718
3089,0.0471,0.7226,-3.0073,-0.0743,1.4037
3090,0.0478,0.7196,-3.0156,-0.1012,1.3773
3091,0.0466,0.7228,-3.0003,-0.0688,1.3994
3092,0.0472,0.7232,-2.9965,-0.0524,1.4293
3093,0.0452,0.7228,-3.0071,-0.0671,1.3917
3094,0.0472,0.7212,-3.0073,-0.0765,1.3978
3095,0.0468,0.719,-3.0257,-0.1095,1.3585
3096,0.0463,0.7203,-3.0181,-0.0911,1.3692
3097,0.0464,0.7224,-2.9625,-0.0318,1.4547
3098,0.0474,0.7199,-3.015,-0.0931,1.3878
3099,0.0472,0.7216,-3.0073,-0.0909,1.3711
3100,0.047,0.7254,-2.993,-0.0435,1.4459
3101,0.0452,0.722,-2.9965,-0.0528,1.4211
3102,0.0475,0.7209,-3.0042,-0.0759,1.3933
3103,0.0469,0.7191,-3.0192,-0.1022,1.3669
3104,0.0481,0.7231,-2.9847,-0.071,1.4076
3105,0.0468,0.7246,-2.993,-0.0471,1.4326
3106,0.0467,0.7236,-3.0073,-0.0696,1.3902
3107,0.0452,0.7227,-2.9958,-0.0609,1.3955
3108,0.0471,0.726,-2.98,-0.0238,1.4411
3109,0.0475,0.7212,-2.98,-0.0507,1.4403
3110,0.0468,0.7165,-3.0192,-0.1168,1.339
3111,0.0466,0.7237,-2.9994,-0.0561,1.412
3112,0.0473,0.7147,-3.0024,-0.1108,1.3697
3113,0.047,0.7228,-3.0116,-0.0848,1.3904
3114,0.0469,0.7244,-2.9887,-0.0521,1.412
3115,0.0476,0.7249,-2.9885,-0.0473,1.4287
3116,0.047,0.7214,-3.004,-0.0779,1.392
3117,0.0467,0.7163,-3.0224,-0.1271,1.3552
3118,0.0469,0.7227,-3.0042,-0.0671,1.4144
3119,0.0455,0.7194,-2.9722,-0.0456,1.4227
3120,0.0471,0.7175,-3.0218,-0.1152,1.3519
3121,0.0468,0.7209,-2.9931,-0.0591,1.4094
3122,0.0468,0.721,-2.9965,-0.0707,1.3941
3123,0.0453,0.7258,-2.9995,-0.0486,1.4317
3124,0.0456,0.7236,-2.9895,-0.0544,1.4383
3125,0.0466,0.7212,-2.9965,-0.0625,1.3994
3126,0.0571,0.7146,-1.7044,0.971,0.6377
3127,0.0468,0.7192,-3.0257,-0.1101,1.3594
3128,0.0468,0.7191,-3.0257,-0.1095,1.3599
3129,0.06,0.715,-1.6495,0.9754,0.7458
3130,0.0475,0.7207,-3.0008,-0.0759,1.3929
3131,0.0461,0.7225,-3.0073,-0.064,1.3938
3132,0.0467,0.7255,-2.9885,-0.04,1.4333
3133,0.0467,0.7226,-2.9965,-0.0625,1.4014
3134,0.0473,0.722,-3.0075,-0.0731,1.4073
3135,0.0472,0.7207,-2.9958,-0.0782,1.3769
3136,0.0476,0.7202,-2.9933,-0.0976,1.4018
3137,0.0458,0.7226,-2.9913,-0.0426,1.4072
3138,0.0454,0.7209,-3.0037,-0.077,1.3945
3139,0.0439,0.721,-2.9876,-0.0377,1.4265
3140,0.0471,0.7197,-3.0111,-0.0944,1.3723
3141,0.0472,0.7179,-3.0037,-0.104,1.3648
3142,0.0464,0.7208,-3.0178,-0.0963,1.3506
3143,0.0473,0.7227,-3.0118,-0.085,1.403
3144,0.0476,0.7191,-3.0261,-0.1144,1.3683
3145,0.0467,0.722,-3.0041,-0.0702,1.4051
3146,0.0466,0.7273,-2.9883,-0.0236,1.4602
3147,0.0467,0.7247,-2.9884,-0.0423,1.4522
3148,0.0473,0.717,-3.0188,-0.123,1.3305
3149,0.0474,0.7226,-3.0008,-0.0716,1.4093
3150,0.0474,0.7243,-2.9965,-0.0518,1.4203
3151,0.0465,0.7175,-2.9721,-0.0593,1.4267
3152,0.0473,0.7219,-3.0085,-0.0818,1.4125
3153,0.0484,0.7236,-2.9929,-0.0665,1.4101
3154,0.0473,0.7212,-3.0113,-0.0915,1.382
3155,0.0476,0.72,-3.015,-0.0974,1.3715
3156,0.0468,0.7223,-3.0117,-0.0838,1.3927
3157,0.0463,0.7193,-2.9923,-0.0673,1.4122
3158,0.0469,0.7231,-2.9965,-0.0563,1.4231
3159,0.0476,0.725,-2.9965,-0.0611,1.4199
3160,0.0468,0.7231,-2.9965,-0.0625,1.4021
3161,0.0474,0.722,-3.0042,-0.0855,1.3816
3162,0.0457,0.7218,-2.9721,-0.0363,1.4539
3163,0.0454,0.7165,-2.9912,-0.0873,1.37
3164,0.0478,0.7205,-3.0231,-0.1086,1.3748
3165,0.0455,0.7161,-2.9744,-0.0558,1.415
3166,0.0466,0.7242,-2.9852,-0.043,1.4111
3167,0.0461,0.72,-2.9718,-0.0474,1.4325
3168,0.0476,0.7225,-3.0116,-0.0924,1.3908
3169,0.0467,0.7176,-3.0147,-0.1075,1.3721
3170,0.047,0.7231,-2.9965,-0.0562,1.4144
3171,0.0454,0.7242,-2.993,-0.0445,1.4481
3172,0.0472,0.7219,-2.9875,-0.0692,1.3913
3173,0.0445,0.7195,-3.0111,-0.0682,1.3965
3174,0.048,0.722,-3.0153,-0.1019,1.3838
3175,0.0474,0.7222,-3.004,-0.0732,1.4059
3176,0.0471,0.7261,-2.9761,-0.0292,1.4709
3177,0.0465,0.7204,-3.0144,-0.0909,1.3723
3178,0.0465,0.7168,-3.0495,-0.1443,1.3251
3179,0.0464,0.7233,-2.9965,-0.0544,1.4153
3180,0.0471,0.7201,-2.9965,-0.06,1.4005
3181,0.047,0.7207,-2.9886,-0.0612,1.4074
3182,0.047,0.7233,-2.9965,-0.0591,1.4103
3183,0.0448,0.7212,-3.004,-0.066,1.3798
3184,0.0459,0.7217,-2.9921,-0.0586,1.427
3185,0.0454,0.7224,-2.9965,-0.0603,1.4153
3186,0.0472,0.721,-3.007,-0.0883,1.3795
3187,0.0477,0.7148,-3.0311,-0.1562,1.2925
3188,0.0474,0.7187,-3.0071,-0.098,1.3763
3189,0.0472,0.7179,-3.0252,-0.1191,1.3502
3190,0.0472,0.7222,-2.9791,-0.0472,1.4143
3191,0.0468,0.7216,-2.9965,-0.0591,1.4084
3192,0.0474,0.7197,-3.0257,-0.1167,1.3594
3193,0.0472,0.7221,-3.0041,-0.0748,1.4006
3194,0.0475,0.7235,-2.993,-0.0611,1.4181
3195,0.0468,0.7187,-3.0222,-0.105,1.3602
3196,0.0472,0.7211,-2.9965,-0.0666,1.3965
3197,0.0463,0.7241,-2.9805,-0.0267,1.4263
3198,0.0474,0.7227,-3.0042,-0.0716,1.409
3199,0.0473,0.7231,-3.0007,-0.0748,1.4015
3200,0.0474,0.7214,-3.0071,-0.0857,1.3887
3201,0.0479,0.7228,-2.9975,-0.0621,1.4375
3202,0.0471,0.7188,-2.9994,-0.0841,1.4025
3203,0.0472,0.7207,-3.007,-0.0883,1.3803
3204,0.0466,0.7209,-2.9876,-0.0584,1.4248
3205,0.0473,0.7195,-3.0071,-0.0938,1.3927
3206,0.0473,0.7246,-2.9958,-0.0652,1.3917
3207,0.0475,0.7217,-3.0043,-0.083,1.3876
3208,0.0463,0.7218,-2.9959,-0.0487,1.4146
3209,0.0468,0.7192,-3.007,-0.0776,1.3814
3210,0.0474,0.7221,-3.0003,-0.0813,1.3894
3211,0.0457,0.7225,-3.0004,-0.0718,1.4185
3212,0.0472,0.7212,-2.9965,-0.0727,1.4133
3213,0.0474,0.7223,-3.0042,-0.0716,1.4089
3214,0.0475,0.7214,-3.0116,-0.0924,1.3883
3215,0.0467,0.7186,-3.0257,-0.1089,1.3599
3216,0.0465,0.7246,-2.9682,-0.0224,1.4168
3217,0.0472,0.721,-3.0007,-0.0748,1.4006
3218,0.0479,0.7243,-2.9965,-0.0626,1.4114
3219,0.045,0.7233,-2.985,-0.0416,1.438
3220,0.0474,0.7199,-3.0116,-0.1028,1.3609
3221,0.0469,0.722,-2.9993,-0.0697,1.3881
3222,0.0473,0.721,-3.0147,-0.0959,1.381
3223,0.0468,0.7214,-2.9965,-0.0591,1.4085
3224,0.047,0.7196,-3.0073,-0.0917,1.368
3225,0.0466,0.7192,-3.0266,-0.1132,1.3494
3226,0.0465,0.7195,-3.0024,-0.0725,1.3821
3227,0.0461,0.7245,-3.0036,-0.061,1.3925
3228,0.0473,0.7191,-3.0033,-0.0991,1.3853
3229,0.0467,0.7199,-3.0036,-0.079,1.3799
3230,0.0454,0.7183,-2.9803,-0.0537,1.4262
3231,0.0464,0.723,-2.9887,-0.0467,1.398
3232,0.0473,0.7214,-3.004,-0.0735,1.403
3233,0.0469,0.7219,-3.0069,-0.081,1.3652
3234,0.0475,0.7258,-2.9811,-0.0471,1.4597
3235,0.0475,0.7224,-2.9886,-0.0583,1.4037
3236,0.0456,0.7213,-2.9965,-0.0612,1.4081
3237,0.047,0.7209,-2.9965,-0.0759,1.4049
3238,0.0472,0.7183,-3.0252,-0.1196,1.3499
3239,0.0459,0.7193,-2.9722,-0.0512,1.4222
3240,0.0477,0.7198,-2.9718,-0.0547,1.4324
3241,0.0467,0.7201,-3.0185,-0.1051,1.3374
3242,0.0445,0.7226,-3.0005,-0.0605,1.4384
3243,0.0468,0.7247,-2.9875,-0.0404,1.4316
3244,0.0477,0.7227,-2.9922,-0.0734,1.421
3245,0.0475,0.7164,-2.9987,-0.1054,1.3703
3246,0.0468,0.7228,-2.9958,-0.0637,1.3894
3247,0.0458,0.7274,-2.9725,-0.0289,1.4773
3248,0.0473,0.7224,-2.993,-0.0706,1.4288
3249,0.0461,0.7258,-2.9852,-0.0267,1.4193
3250,0.0476,0.7192,-3.015,-0.0968,1.3731
3251,0.0447,0.7202,-3.0156,-0.0831,1.3911
3252,0.0476,0.7211,-3.0038,-0.0926,1.3691
3253,0.0472,0.7215,-3.007,-0.0854,1.3792
3254,0.0475,0.7176,-3.0261,-0.115,1.3662
3255,0.0472,0.7209,-2.9959,-0.0724,1.4261
3256,0.0479,0.721,-3.0085,-0.0828,1.4064
3257,0.0468,0.7151,-3.0503,-0.1459,1.3136
3258,0.0467,0.7194,-3.007,-0.0834,1.3797
3259,0.0467,0.72,-3.0113,-0.0868,1.3845
3260,0.0477,0.7167,-2.9767,-0.0729,1.4245
3261,0.047,0.7214,-3.004,-0.0779,1.392
3262,0.0473,0.7199,-3.015,-0.0986,1.3675
3263,0.047,0.7202,-3.0144,-0.1,1.3515
3264,0.0477,0.7239,-3.0189,-0.0952,1.3774
3265,0.047,0.7233,-2.9965,-0.0563,1.4237
3266,0.0466,0.7218,-3.0038,-0.0677,1.4027
3267,0.0477,0.7226,-2.9959,-0.0802,1.4117
3268,0.0472,0.7255,-2.9848,-0.0427,1.4441
3269,0.0455,0.7226,-2.9965,-0.057,1.4243
3270,0.0456,0.7203,-3.0069,-0.0884,1.3836
3271,0.0468,0.7201,-2.9922,-0.0746,1.4008
3272,0.0477,0.7234,-2.9959,-0.0679,1.4084
3273,0.0474,0.7212,-2.993,-0.0674,1.4363
3274,0.0468,0.7225,-2.9848,-0.0352,1.4328
3275,0.0466,0.7181,-3.0252,-0.1122,1.3504
3276,0.0446,0.7228,-3.0073,-0.056,1.3994
3277,0.0467,0.7205,-3.0185,-0.09,1.3773
3278,0.0476,0.7199,-3.015,-0.0966,1.3737
3279,0.0472,0.7172,-3.0178,-0.1182,1.3631
3280,0.0467,0.7177,-2.9717,-0.0559,1.4356
3281,0.0464,0.7167,-2.983,-0.0691,1.4312
3282,0.0473,0.7212,-3.0113,-0.0959,1.3808
3283,0.0476,0.7224,-3.0046,-0.0768,1.394
3284,0.0476,0.7232,-3.0009,-0.0687,1.4171
3285,0.0459,0.7166,-2.9913,-0.0841,1.3907
3286,0.0478,0.7152,-3.0423,-0.1551,1.3239
3287,0.0464,0.7228,-2.9883,-0.0261,1.4503
3288,0.0473,0.72,-3.0079,-0.0911,1.3797
3289,0.0458,0.7227,-2.9923,-0.0593,1.4226
3290,0.0466,0.7212,-3.0038,-0.0679,1.4006
3291,0.0461,0.7151,-2.974,-0.0744,1.3928
3292,0.0476,0.7248,-2.9845,-0.033,1.4626
3293,0.0467,0.7248,-2.9965,-0.051,1.4156
3294,0.0475,0.7189,-3.0224,-0.1239,1.3505
3295,0.0473,0.7162,-3.0363,-0.1412,1.3282
3296,0.0473,0.7224,-2.9965,-0.0758,1.3803
3297,0.0469,0.7225,-3.0038,-0.0842,1.4091
3298,0.0468,0.7228,-2.9913,-0.0613,1.4033
3299,0.0476,0.7224,-3.015,-0.0927,1.3906
3300,0.0472,0.7212,-2.9885,-0.0663,1.4268
3301,0.0471,0.7226,-3.0037,-0.0797,1.388
3302,0.0457,0.7234,-2.9677,-0.0248,1.4538
3303,0.0474,0.7211,-3.0038,-0.0917,1.4066
3304,0.0478,0.7235,-3.0045,-0.0794,1.3996
3305,0.0474,0.7198,-3.015,-0.107,1.3595
3306,0.0464,0.7175,-3.0067,-0.0842,1.364
3307,0.0465,0.7222,-2.9877,-0.0591,1.4039
3308,0.0456,0.722,-3.0104,-0.0694,1.3681
3309,0.0466,0.7187,-3.0185,-0.0933,1.3822
3310,0.0474,0.722,-3.0042,-0.0716,1.409
3311,0.0467,0.7209,-3.0185,-0.0912,1.3771
3312,0.048,0.7171,-2.9788,-0.0737,1.4066
3313,0.0468,0.7207,-3.007,-0.0829,1.3812
3314,0.046,0.7153,-2.9912,-0.0959,1.3693
3315,0.0465,0.7229,-3.0109,-0.071,1.4013
3316,0.0449,0.7195,-3.0181,-0.0945,1.3745
3317,0.0473,0.7226,-2.9965,-0.0647,1.4097
3318,0.0468,0.7214,-2.9965,-0.0595,1.4069
3319,0.0466,0.7191,-3.015,-0.0908,1.3764
3320,0.047,0.721,-3.0037,-0.0803,1.3872
3321,0.0474,0.7187,-2.9803,-0.0734,1.3824
3322,0.0464,0.7167,-3.0106,-0.1041,1.3569
3323,0.0476,0.7203,-3.0118,-0.0893,1.3944
3324,0.0467,0.7208,-2.9876,-0.074,1.3881
3325,0.0477,0.7243,-3.0043,-0.0691,1.4208
3326,0.0478,0.7217,-2.9893,-0.0603,1.4568
3327,0.0474,0.722,-3.0114,-0.0942,1.3769
3328,0.0462,0.7212,-2.9887,-0.0467,1.4054
3329,0.0471,0.7226,-3.0037,-0.0758,1.3808
3330,0.0472,0.7223,-2.9965,-0.0727,1.4147
3331,0.0451,0.7236,-2.9886,-0.0442,1.4253
3332,0.0472,0.7212,-2.9722,-0.0466,1.4322
3333,0.0469,0.719,-3.0071,-0.0941,1.3592
3334,0.0467,0.7257,-2.989,-0.0459,1.4624
3335,0.047,0.7207,-3.0226,-0.1066,1.3661
3336,0.0446,0.7195,-3.0227,-0.0826,1.3777
3337,0.0471,0.7224,-2.9887,-0.0628,1.4139
3338,0.0457,0.721,-3.004,-0.071,1.4122
3339,0.0466,0.7216,-3.007,-0.078,1.3806
3340,0.0472,0.7209,-2.9965,-0.0727,1.4135
3341,0.0472,0.7215,-3.0185,-0.0995,1.3817
3342,0.0476,0.719,-3.0118,-0.1035,1.3675
3343,0.0453,0.725,-3.0089,-0.056,1.4368
3344,0.0466,0.725,-2.9798,-0.0302,1.432
3345,0.047,0.7214,-3.004,-0.0779,1.392
3346,0.0474,0.7216,-2.9993,-0.0832,1.402
3347,0.0472,0.7225,-3.0041,-0.0746,1.4019
3348,0.0469,0.7196,-3.0071,-0.0797,1.3868
3349,0.047,0.7198,-3.0144,-0.1,1.3511
3350,0.0475,0.7261,-2.9884,-0.0557,1.4004
3351,0.0482,0.7193,-2.9706,-0.0692,1.4521
3352,0.0471,0.7216,-3.0153,-0.096,1.3711
3353,0.0464,0.7189,-2.9958,-0.0637,1.3975
3354,0.0473,0.7163,-2.9747,-0.0732,1.3957
3355,0.0471,0.7222,-2.9887,-0.0657,1.4148
3356,0.0476,0.7225,-3.0009,-0.0682,1.4173
3357,0.047,0.7237,-2.9965,-0.0591,1.411
3358,0.047,0.726,-3.0077,-0.0603,1.4233
3359,0.0481,0.7226,-3.0121,-0.0915,1.3916
3360,0.0465,0.7158,-3.0451,-0.1447,1.3216
3361,0.0475,0.7233,-2.993,-0.0606,1.4192
3362,0.0467,0.7236,-2.9803,-0.0286,1.4341
3363,0.0467,0.72,-3.0147,-0.0879,1.3801
3364,0.0464,0.7236,-2.9958,-0.0627,1.4051
3365,0.0478,0.7204,-2.9718,-0.0549,1.4221
3366,0.0447,0.7199,-2.9994,-0.0662,1.4073
3367,0.046,0.7201,-3.0295,-0.1075,1.3466
3368,0.0477,0.7242,-3.0009,-0.0684,1.4196
3369,0.0465,0.7266,-2.9673,0.0048,1.4676
3370,0.0469,0.723,-2.9959,-0.0659,1.4171
3371,0.0448,0.7223,-3.015,-0.0778,1.3779
3372,0.0481,0.7213,-2.9813,-0.0716,1.4152
3373,0.0469,0.7159,-3.0023,-0.1016,1.371
3374,0.0474,0.7243,-2.9965,-0.0602,1.4041
3375,0.0477,0.7237,-2.993,-0.066,1.4333
3376,0.048,0.7265,-3.004,-0.0794,1.4098
3377,0.0474,0.7195,-3.015,-0.107,1.3586
3378,0.0468,0.7182,-2.9818,-0.0821,1.4194
3379,0.047,0.723,-2.9965,-0.0558,1.4172
3380,0.0472,0.7214,-3.0041,-0.0748,1.4001
3381,0.0445,0.724,-2.9883,-0.028,1.4136
3382,0.0473,0.7227,-2.9965,-0.0647,1.4111
3383,0.0476,0.7202,-3.0226,-0.1148,1.3666
3384,0.0445,0.7216,-3.015,-0.075,1.3788
3385,0.0457,0.7216,-2.963,-0.03,1.4405
3386,0.0477,0.7204,-3.0117,-0.1072,1.3937
3387,0.0477,0.7253,-2.993,-0.0666,1.4344
3388,0.0479,0.7221,-3.0083,-0.0898,1.3827
3389,0.0474,0.7201,-3.0009,-0.0826,1.3886
3390,0.0461,0.7197,-2.9707,-0.0542,1.4121
3391,0.0474,0.7212,-2.9993,-0.0838,1.4038
3392,0.0474,0.7192,-3.0147,-0.0997,1.3634
3393,0.0477,0.722,-2.9975,-0.079,1.3977
3394,0.0475,0.7205,-3.0116,-0.0933,1.3865
3395,0.0463,0.7181,-2.9761,-0.0571,1.4293
3396,0.047,0.7237,-3.0072,-0.0733,1.3966
3397,0.0471,0.7209,-2.954,-0.0386,1.4608
3398,0.0473,0.723,-2.9803,-0.038,1.421
3399,0.0466,0.7228,-2.9994,-0.055,1.404
3400,0.0473,0.723,-3.0038,-0.0723,1.3917
3401,0.0475,0.7241,-2.9884,-0.0458,1.4224
3402,0.0472,0.7225,-3.004,-0.0796,1.4138
3403,0.0471,0.7191,-3.0036,-0.0926,1.3852
3404,0.0468,0.723,-2.9887,-0.0603,1.4062
3405,0.0471,0.7208,-3.0147,-0.0972,1.3671
3406,0.047,0.7209,-2.9965,-0.0759,1.4049
3407,0.0463,0.7197,-3.0265,-0.1032,1.3507
3408,0.0472,0.7239,-3.0075,-0.0711,1.4082
3409,0.045,0.7166,-2.9828,-0.0706,1.3803
3410,0.0468,0.7217,-2.9931,-0.0591,1.4085
3411,0.0466,0.7161,-2.9717,-0.0713,1.4049
3412,0.0473,0.7201,-3.0113,-0.0915,1.3808
3413,0.0472,0.7185,-3.0113,-0.1056,1.352
3414,0.0468,0.7224,-2.9959,-0.0677,1.4317
3415,0.0476,0.7221,-3.0003,-0.078,1.3981
3416,0.0468,0.7192,-3.0222,-0.1089,1.3588
3417,0.0598,0.7145,-1.6491,0.9701,0.7446
3418,0.0468,0.7232,-2.9887,-0.0521,1.4102
3419,0.0475,0.7232,-3.0235,-0.1003,1.3889
3420,0.0473,0.723,-2.9965,-0.0647,1.4117
3421,0.0474,0.7216,-3.0113,-0.0953,1.3806
3422,0.0474,0.722,-2.9847,-0.0524,1.4136
3423,0.0467,0.7225,-3.0041,-0.0702,1.4056
3424,0.0464,0.7183,-3.0266,-0.1103,1.3455
3425,0.0475,0.7302,-2.9847,-0.0316,1.4431
3426,0.0463,0.7192,-2.9958,-0.0632,1.3847
3427,0.0472,0.7177,-3.0295,-0.1235,1.3426
