,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
4273,0.0558,0.9468,-0.1765,3.0389,2.4112
4274,0.0554,0.9514,-0.1623,3.0391,2.3835
4275,0.0547,0.9471,-0.1635,3.0392,2.3729
4276,0.0553,0.9489,-0.1697,3.0392,2.3822
4277,0.0561,0.9497,-0.1144,3.0388,2.4241
4278,0.0555,0.9485,-0.1509,3.0389,2.4062
4279,0.0555,0.95,-0.1554,3.0389,2.4055
4280,0.0559,0.9511,-0.1582,3.0388,2.4115
4281,0.056,0.9511,-0.1257,3.0389,2.3947
4282,0.0559,0.9512,-0.153,3.0388,2.4295
4283,0.0558,0.9477,-0.1534,3.0389,2.4113
4284,0.0558,0.9508,-0.1675,3.0389,2.4071
4285,0.0559,0.9513,-0.1281,3.039,2.3868
4286,0.0557,0.9499,-0.158,3.039,2.3847
4287,0.0552,0.9466,-0.1908,3.0393,2.3718
4288,0.0558,0.9499,-0.1801,3.0388,2.4119
4289,0.0551,0.9477,-0.1684,3.0393,2.3542
4290,0.0552,0.9507,-0.1652,3.0392,2.3694
4291,0.0555,0.9485,-0.1598,3.039,2.3916
4292,0.0557,0.9514,-0.1638,3.039,2.3952
4293,0.0554,0.9472,-0.1705,3.0392,2.3829
4294,0.0555,0.9483,-0.171,3.039,2.3868
4295,0.0555,0.9488,-0.1567,3.039,2.3941
4296,0.0561,0.9531,-0.1549,3.0389,2.4044
4297,0.055,0.9506,-0.1806,3.0393,2.3606
4298,0.0561,0.9537,-0.1479,3.0389,2.3953
4299,0.0557,0.9517,-0.1575,3.039,2.3972
4300,0.0548,0.9493,-0.1825,3.0394,2.3608
4301,0.0557,0.9508,-0.1473,3.0389,2.3995
4302,0.0553,0.9463,-0.17,3.0393,2.3578
4303,0.0545,0.9506,-0.1967,3.0395,2.3827
4304,0.0554,0.9471,-0.1733,3.0389,2.4078
4305,0.0559,0.9479,-0.1467,3.039,2.3881
4306,0.0554,0.9465,-0.1432,3.039,2.3964
4307,0.0552,0.9483,-0.1794,3.0392,2.3933
4308,0.0553,0.9495,-0.1701,3.0391,2.4024
4309,0.0554,0.9499,-0.1659,3.0392,2.3896
4310,0.0552,0.951,-0.1699,3.0393,2.3693
4311,0.0555,0.95,-0.1246,3.039,2.3919
4312,0.0549,0.9477,-0.176,3.0392,2.3786
4313,0.0553,0.9491,-0.1686,3.0392,2.3736
4314,0.0555,0.9505,-0.176,3.039,2.3968
4315,0.0545,0.9479,-0.1532,3.0394,2.3798
4316,0.0559,0.9505,-0.1592,3.039,2.3879
4317,0.0552,0.9505,-0.1682,3.0391,2.4039
4318,0.0549,0.9493,-0.1932,3.0393,2.3789
4319,0.0559,0.9506,-0.1539,3.0389,2.4081
4320,0.056,0.9498,-0.1448,3.0389,2.3968
4321,0.0552,0.9499,-0.1678,3.0391,2.375
4322,0.055,0.9531,-0.1696,3.0392,2.376
4323,0.0559,0.9509,-0.1663,3.0389,2.3951
4324,0.0555,0.9465,-0.1672,3.0391,2.3751
4325,0.0558,0.9479,-0.1531,3.0389,2.4
4326,0.0555,0.9522,-0.1537,3.0392,2.3636
4327,0.0548,0.9488,-0.1616,3.0392,2.3694
4328,0.0556,0.9479,-0.1572,3.039,2.3786
4329,0.056,0.9501,-0.1465,3.0389,2.4079
4330,0.0557,0.951,-0.1564,3.039,2.3978
4331,0.0557,0.9508,-0.1667,3.0392,2.3865
4332,0.056,0.9514,-0.1269,3.0389,2.4102
4333,0.0557,0.952,-0.1682,3.0391,2.3887
4334,0.056,0.9489,-0.1594,3.0389,2.3978
4335,0.0558,0.95,-0.1519,3.039,2.401
4336,0.0553,0.9489,-0.1646,3.0392,2.3774
4337,0.0553,0.9488,-0.1687,3.0391,2.3907
4338,0.0555,0.9469,-0.1693,3.0389,2.4011
4339,0.0544,0.9444,-0.1885,3.0392,2.3836
4340,0.0554,0.9509,-0.1541,3.039,2.3917
4341,0.0551,0.9493,-0.1746,3.0391,2.3902
4342,0.055,0.947,-0.1709,3.0393,2.354
4343,0.0553,0.9512,-0.159,3.0392,2.3731
4344,0.056,0.9492,-0.1476,3.0388,2.4103
4345,0.0555,0.951,-0.1585,3.0391,2.3897
4346,0.0546,0.9492,-0.1588,3.0394,2.3653
4347,0.0557,0.9493,-0.1494,3.039,2.398
4348,0.0561,0.952,-0.1405,3.0389,2.4032
4349,0.055,0.9475,-0.1772,3.0392,2.3811
4350,0.0559,0.9478,-0.1494,3.039,2.3991
4351,0.0553,0.9441,-0.1677,3.0391,2.3704
4352,0.0553,0.9511,-0.1626,3.0391,2.3801
4353,0.0554,0.9491,-0.1579,3.039,2.3877
4354,0.0561,0.9507,-0.139,3.0389,2.3925
4355,0.0548,0.946,-0.1836,3.0393,2.37
4356,0.0555,0.9497,-0.1611,3.039,2.3902
4357,0.0553,0.9491,-0.1743,3.0392,2.3733
4358,0.0561,0.948,-0.163,3.0389,2.3978
4359,0.0557,0.952,-0.145,3.0392,2.3723
4360,0.0554,0.9511,-0.1577,3.0391,2.4066
4361,0.0551,0.9477,-0.1721,3.0391,2.3994
4362,0.0559,0.9529,-0.1539,3.0391,2.3933
4363,0.0557,0.9461,-0.1522,3.0389,2.3874
4364,0.0556,0.9486,-0.1428,3.0389,2.4045
4365,0.0561,0.9522,-0.1471,3.0388,2.4118
4366,0.0551,0.9501,-0.1707,3.0391,2.3873
4367,0.0559,0.9484,-0.1541,3.0388,2.4063
4368,0.0552,0.9493,-0.1494,3.0391,2.3745
4369,0.0557,0.9488,-0.1729,3.039,2.3985
4370,0.0562,0.9537,-0.1571,3.0389,2.4035
4371,0.0549,0.9462,-0.1798,3.0392,2.3816
4372,0.0558,0.9491,-0.1684,3.0389,2.4041
4373,0.0549,0.9508,-0.1922,3.0393,2.3838
4374,0.056,0.9517,-0.14,3.0389,2.4053
4375,0.0558,0.9512,-0.1483,3.039,2.3852
4376,0.0554,0.948,-0.177,3.0389,2.4203
4377,0.0552,0.9524,-0.1618,3.0391,2.3749
4378,0.0559,0.9508,-0.1306,3.0388,2.4065
4379,0.0552,0.9492,-0.1667,3.0391,2.3857
4380,0.0558,0.948,-0.149,3.039,2.3996
4381,0.0557,0.9474,-0.175,3.0389,2.4105
4382,0.0551,0.946,-0.1668,3.0392,2.366
4383,0.0554,0.9498,-0.168,3.039,2.3943
4384,0.0552,0.9472,-0.1857,3.0391,2.4015
4385,0.056,0.9494,-0.1412,3.0388,2.4081
4386,0.0559,0.9504,-0.1558,3.0389,2.4064
4387,0.0555,0.951,-0.1395,3.039,2.3956
4388,0.0555,0.9514,-0.165,3.0391,2.4002
4389,0.0541,0.9456,-0.1849,3.0395,2.3344
4390,0.0561,0.9517,-0.1358,3.0388,2.4135
4391,0.0552,0.9485,-0.1678,3.0391,2.3788
4392,0.055,0.9494,-0.182,3.0393,2.3817
4393,0.055,0.9501,-0.1734,3.0392,2.3759
4394,0.0562,0.9539,-0.1356,3.0388,2.4238
4395,0.0555,0.9501,-0.1539,3.039,2.3899
4396,0.0554,0.951,-0.1794,3.0392,2.3987
4397,0.0555,0.9543,-0.1637,3.039,2.4195
4398,0.0556,0.9525,-0.1404,3.0391,2.364
4399,0.0553,0.9443,-0.1757,3.039,2.4005
4400,0.0554,0.9502,-0.1788,3.0393,2.3866
4401,0.0548,0.9501,-0.1801,3.0394,2.3601
4402,0.0551,0.9493,-0.1778,3.0393,2.3697
4403,0.0551,0.9532,-0.1777,3.0393,2.3768
4404,0.0548,0.9502,-0.165,3.0393,2.3579
4405,0.0552,0.9513,-0.1605,3.0391,2.3992
4406,0.0558,0.9507,-0.1563,3.0389,2.4053
4407,0.0553,0.9513,-0.1782,3.0392,2.3762
4408,0.0555,0.9503,-0.1675,3.039,2.4076
4409,0.0561,0.9523,-0.1467,3.0389,2.3985
4410,0.0557,0.9518,-0.1689,3.039,2.3859
4411,0.0561,0.9535,-0.1394,3.0388,2.4176
4412,0.0556,0.9467,-0.1594,3.039,2.3903
4413,0.0558,0.9521,-0.1489,3.039,2.3925
4414,0.0559,0.9532,-0.148,3.039,2.387
4415,0.0555,0.951,-0.1439,3.039,2.3943
4416,0.0558,0.951,-0.1651,3.039,2.4038
4417,0.0561,0.951,-0.1294,3.0387,2.4248
4418,0.0548,0.9497,-0.1636,3.0393,2.3735
4419,0.0552,0.9523,-0.1439,3.0392,2.3721
4420,0.0557,0.9501,-0.1678,3.0392,2.3796
4421,0.0555,0.9494,-0.1699,3.039,2.3961
4422,0.0554,0.9476,-0.1484,3.039,2.371
4423,0.0555,0.9498,-0.1702,3.0392,2.3901
4424,0.0557,0.947,-0.173,3.039,2.3923
4425,0.0556,0.9513,-0.1505,3.0391,2.3768
4426,0.0556,0.9488,-0.1784,3.0389,2.4183
4427,0.0543,0.9486,-0.1775,3.0394,2.3806
4428,0.0555,0.9501,-0.1669,3.0391,2.383
4429,0.0553,0.9495,-0.177,3.0392,2.3855
4430,0.0557,0.9494,-0.1605,3.039,2.3864
4431,0.0556,0.9501,-0.1584,3.039,2.3897
4432,0.0555,0.9494,-0.1626,3.0391,2.3864
4433,0.0552,0.9499,-0.1652,3.0391,2.3916
4434,0.0556,0.9488,-0.136,3.039,2.396
4435,0.0557,0.9469,-0.1442,3.0389,2.3953
4436,0.055,0.9481,-0.1752,3.0392,2.3622
4437,0.0557,0.9519,-0.1362,3.0391,2.3993
4438,0.0563,0.9535,-0.145,3.0389,2.3991
4439,0.0556,0.9514,-0.1561,3.039,2.391
4440,0.056,0.9538,-0.1387,3.0388,2.4114
4441,0.0549,0.9471,-0.1708,3.0392,2.389
4442,0.0552,0.95,-0.1528,3.0391,2.3923
4443,0.0555,0.9507,-0.1668,3.039,2.4031
4444,0.0547,0.9517,-0.1808,3.0394,2.3645
4445,0.0549,0.95,-0.1765,3.0392,2.3765
4446,0.0555,0.9495,-0.1495,3.0391,2.3817
4447,0.0558,0.9498,-0.1568,3.0388,2.4188
4448,0.055,0.9473,-0.1635,3.0391,2.387
4449,0.0553,0.9453,-0.166,3.0389,2.4015
4450,0.0551,0.9485,-0.1606,3.0391,2.3848
4451,0.056,0.9515,-0.143,3.0388,2.4169
4452,0.056,0.9517,-0.1572,3.0389,2.4043
4453,0.0563,0.9525,-0.1598,3.039,2.3815
4454,0.0557,0.9492,-0.1585,3.0389,2.4092
4455,0.0553,0.95,-0.1798,3.0391,2.383
4456,0.0555,0.9502,-0.1763,3.0391,2.3777
4457,0.0552,0.9499,-0.1697,3.0391,2.3886
4458,0.0558,0.9528,-0.1444,3.0389,2.4103
4459,0.0557,0.9505,-0.1721,3.0392,2.3819
4460,0.0545,0.9492,-0.1883,3.0394,2.3702
4461,0.0558,0.9527,-0.1374,3.0389,2.4165
4462,0.0553,0.95,-0.1639,3.0391,2.3822
4463,0.056,0.9505,-0.1654,3.0388,2.4048
4464,0.0558,0.9483,-0.1459,3.039,2.3942
4465,0.0556,0.9491,-0.1506,3.0391,2.374
4466,0.0553,0.9506,-0.1558,3.0391,2.3799
4467,0.0554,0.951,-0.1602,3.0391,2.378
4468,0.0559,0.9521,-0.1478,3.0389,2.393
4469,0.0886,0.8742,-0.1517,2.6501,1.8073
4470,0.0554,0.949,-0.1552,3.039,2.3903
4471,0.0558,0.9501,-0.1633,3.039,2.395
4472,0.055,0.9449,-0.1833,3.0393,2.3677
4473,0.0557,0.951,-0.1629,3.0391,2.3767
4474,0.0561,0.9535,-0.1408,3.0389,2.4028
4475,0.056,0.9512,-0.1435,3.039,2.3919
4476,0.0553,0.9472,-0.1439,3.0391,2.3892
4477,0.0556,0.949,-0.1522,3.0391,2.3917
4478,0.0544,0.9447,-0.1792,3.0393,2.3622
4479,0.056,0.9508,-0.1385,3.0389,2.3959
4480,0.0556,0.9434,-0.1474,3.039,2.3847
4481,0.055,0.9481,-0.1593,3.0392,2.3697
4482,0.0549,0.9511,-0.1694,3.0392,2.3812
4483,0.0558,0.9547,-0.1534,3.039,2.3991
4484,0.0554,0.9522,-0.1519,3.0391,2.3948
4485,0.0548,0.9433,-0.1781,3.0391,2.376
4486,0.056,0.9556,-0.1577,3.039,2.405
4487,0.0554,0.9471,-0.158,3.039,2.4038
4488,0.056,0.9521,-0.1476,3.0389,2.4024
4489,0.0551,0.9461,-0.1716,3.0391,2.3717
4490,0.0553,0.9493,-0.1616,3.0391,2.3737
4491,0.0554,0.9519,-0.1561,3.039,2.3961
4492,0.055,0.9485,-0.1774,3.0393,2.378
4493,0.0551,0.9502,-0.1688,3.0393,2.361
4494,0.0559,0.9506,-0.1345,3.0388,2.4081
4495,0.0553,0.9477,-0.1736,3.0391,2.387
4496,0.0549,0.9488,-0.1927,3.0394,2.3754
4497,0.056,0.9503,-0.1543,3.0388,2.4077
4498,0.0558,0.9489,-0.1694,3.0391,2.3888
4499,0.0559,0.9508,-0.1579,3.0391,2.3819
4500,0.0556,0.9515,-0.1631,3.039,2.4069
4501,0.0558,0.9455,-0.1592,3.0391,2.3757
4502,0.0547,0.9452,-0.1884,3.0392,2.3791
4503,0.0554,0.9484,-0.1622,3.0391,2.3789
4504,0.0556,0.9496,-0.1538,3.039,2.3841
4505,0.0559,0.9501,-0.1604,3.0391,2.3891
4506,0.0554,0.949,-0.1583,3.039,2.3904
4507,0.0554,0.9525,-0.1739,3.0392,2.3817
4508,0.0554,0.9494,-0.1785,3.0393,2.371
4509,0.056,0.9546,-0.143,3.0389,2.412
4510,0.056,0.9534,-0.1646,3.0392,2.3736
4511,0.056,0.9498,-0.1331,3.0388,2.4156
4512,0.0559,0.9516,-0.1617,3.0389,2.3963
4513,0.0554,0.9511,-0.1745,3.039,2.4058
4514,0.0543,0.9479,-0.1674,3.0394,2.3533
4515,0.0555,0.9479,-0.165,3.0391,2.3792
4516,0.0551,0.9488,-0.147,3.039,2.3998
4517,0.0555,0.9514,-0.1684,3.0389,2.4068
4518,0.0558,0.9491,-0.1574,3.0391,2.3737
4519,0.0558,0.9465,-0.1541,3.039,2.3744
4520,0.0555,0.9463,-0.1748,3.0391,2.3737
4521,0.0554,0.9458,-0.167,3.039,2.3896
4522,0.0547,0.9471,-0.1689,3.0393,2.3528
4523,0.0553,0.9504,-0.1626,3.0392,2.3904
4524,0.055,0.9506,-0.1613,3.0392,2.3868
4525,0.0551,0.9475,-0.1754,3.0391,2.3911
4526,0.0552,0.9478,-0.1592,3.039,2.3792
4527,0.0556,0.9519,-0.1743,3.0392,2.3838
4528,0.0561,0.9559,-0.1518,3.0389,2.408
4529,0.0557,0.9528,-0.1399,3.039,2.3856
4530,0.0553,0.9427,-0.1675,3.0391,2.3887
4531,0.0549,0.9495,-0.1761,3.0392,2.3979
4532,0.056,0.9528,-0.1394,3.0388,2.4282
4533,0.0554,0.9529,-0.1749,3.0392,2.3877
4534,0.0553,0.9469,-0.1552,3.0392,2.3736
4535,0.0549,0.9495,-0.1769,3.0394,2.3538
4536,0.0557,0.9512,-0.1379,3.0389,2.4022
4537,0.0559,0.9475,-0.1559,3.039,2.3971
4538,0.0555,0.9491,-0.1698,3.0392,2.3698
4539,0.056,0.9516,-0.1671,3.0391,2.3761
4540,0.056,0.9516,-0.1473,3.0388,2.4068
4541,0.0553,0.9486,-0.1599,3.039,2.3992
4542,0.0559,0.9519,-0.1485,3.0389,2.4072
4543,0.0558,0.949,-0.1617,3.039,2.3958
4544,0.0553,0.9524,-0.1605,3.0391,2.3831
4545,0.0549,0.9521,-0.1735,3.0391,2.4035
4546,0.0559,0.9499,-0.1408,3.0389,2.4059
4547,0.056,0.9559,-0.1362,3.0389,2.41
4548,0.0554,0.9505,-0.1515,3.039,2.3926
4549,0.0553,0.9459,-0.143,3.039,2.3942
4550,0.0553,0.9477,-0.1569,3.0392,2.3776
4551,0.0552,0.9469,-0.1611,3.0391,2.3852
4552,0.0558,0.9486,-0.1641,3.0389,2.4135
4553,0.0554,0.9497,-0.1663,3.039,2.3915
4554,0.0556,0.9512,-0.152,3.0391,2.3883
4555,0.056,0.948,-0.1537,3.0391,2.3593
4556,0.0559,0.9509,-0.1425,3.039,2.384
4557,0.0557,0.9498,-0.1646,3.039,2.379
4558,0.0556,0.9509,-0.1363,3.039,2.3841
4559,0.0555,0.95,-0.166,3.0391,2.3968
4560,0.0558,0.9484,-0.1611,3.0389,2.4001
4561,0.055,0.9478,-0.1664,3.0392,2.3896
4562,0.0545,0.9469,-0.1817,3.0393,2.3753
4563,0.0556,0.9526,-0.1558,3.0389,2.4055
4564,0.055,0.9467,-0.1688,3.0392,2.393
4565,0.0554,0.9495,-0.1607,3.0392,2.3787
4566,0.0556,0.9457,-0.1699,3.0391,2.3895
4567,0.0555,0.9502,-0.1689,3.0392,2.3563
4568,0.0556,0.9501,-0.1703,3.0391,2.3781
4569,0.0554,0.9482,-0.1565,3.0391,2.369
4570,0.0562,0.951,-0.1403,3.0389,2.3995
4571,0.0554,0.9503,-0.1617,3.0391,2.3883
4572,0.0559,0.9491,-0.1612,3.0388,2.4126
4573,0.0559,0.9487,-0.1501,3.039,2.373
4574,0.0557,0.9522,-0.1547,3.0391,2.3772
4575,0.0554,0.9489,-0.1458,3.0391,2.3718
4576,0.0553,0.9471,-0.1607,3.0392,2.3833
4577,0.0562,0.9488,-0.1502,3.0388,2.4104
4578,0.0546,0.9547,-0.1646,3.0394,2.3778
4579,0.0556,0.9509,-0.1624,3.0391,2.3788
4580,0.056,0.9524,-0.1543,3.0388,2.408
4581,0.0557,0.9498,-0.1716,3.0389,2.4164
4582,0.0553,0.9522,-0.1666,3.0392,2.3856
4583,0.0553,0.9468,-0.1667,3.0392,2.3782
4584,0.0556,0.9543,-0.1597,3.039,2.4004
4585,0.0557,0.9454,-0.1672,3.039,2.3981
4586,0.0556,0.9495,-0.1537,3.039,2.3898
4587,0.0558,0.9526,-0.1402,3.0391,2.3897
4588,0.0551,0.9492,-0.1685,3.0393,2.358
4589,0.0555,0.9516,-0.1476,3.0391,2.3959
4590,0.055,0.9462,-0.1581,3.0391,2.3992
4591,0.0554,0.9519,-0.1706,3.0391,2.3924
4592,0.0556,0.9514,-0.1281,3.039,2.3961
4593,0.056,0.9492,-0.1578,3.0389,2.3875
4594,0.0552,0.9482,-0.1734,3.0391,2.373
4595,0.0559,0.9527,-0.1492,3.0388,2.4173
4596,0.0555,0.9498,-0.1543,3.0391,2.381
4597,0.0558,0.9474,-0.1621,3.039,2.3898
4598,0.0554,0.9505,-0.1688,3.0392,2.3847
4599,0.0555,0.9483,-0.1673,3.0389,2.4146
4600,0.0553,0.9507,-0.153,3.0391,2.3748
4601,0.0559,0.9505,-0.1518,3.0388,2.4258
4602,0.0546,0.9483,-0.1824,3.0393,2.3532
4603,0.0552,0.9466,-0.1769,3.0393,2.3449
4604,0.0556,0.9524,-0.1675,3.039,2.4084
4605,0.0559,0.952,-0.1673,3.039,2.3895
4606,0.0556,0.9494,-0.132,3.039,2.3851
4607,0.0554,0.9508,-0.1342,3.039,2.4001
4608,0.0558,0.9553,-0.1509,3.0389,2.408
4609,0.0557,0.9506,-0.1746,3.0391,2.3663
4610,0.055,0.9476,-0.1866,3.0391,2.3906
4611,0.0557,0.9528,-0.1693,3.039,2.4101
4612,0.0554,0.9517,-0.1756,3.0393,2.3485
4613,0.0561,0.9538,-0.1285,3.0388,2.4155
4614,0.0551,0.949,-0.165,3.0392,2.3739
4615,0.0561,0.9493,-0.1486,3.0388,2.4106
4616,0.0555,0.9491,-0.1686,3.0392,2.3759
4617,0.0564,0.9535,-0.1336,3.0388,2.3949
4618,0.0552,0.95,-0.1612,3.0391,2.3823
4619,0.0556,0.9502,-0.1663,3.039,2.3788
4620,0.0552,0.9501,-0.1709,3.0393,2.3759
4621,0.0553,0.9471,-0.1647,3.039,2.3827
4622,0.0553,0.9446,-0.1681,3.0391,2.3675
4623,0.0554,0.9479,-0.1588,3.0391,2.3924
4624,0.055,0.9485,-0.1528,3.0392,2.3745
4625,0.0555,0.949,-0.1651,3.039,2.3921
4626,0.056,0.9499,-0.1248,3.0389,2.4059
4627,0.0561,0.9509,-0.1655,3.0389,2.3893
4628,0.0558,0.952,-0.1601,3.0389,2.4089
4629,0.0556,0.9501,-0.166,3.0389,2.4031
4630,0.0552,0.9502,-0.1638,3.0392,2.3772
4631,0.0559,0.951,-0.1587,3.039,2.3938
4632,0.0551,0.9512,-0.1721,3.0392,2.3804
4633,0.0558,0.9519,-0.1595,3.039,2.3953
4634,0.0561,0.9521,-0.1415,3.0388,2.4151
4635,0.0558,0.9533,-0.1331,3.0389,2.4161
4636,0.0555,0.9475,-0.1839,3.0392,2.3732
4637,0.0557,0.9508,-0.1549,3.0389,2.3971
4638,0.0561,0.9487,-0.1595,3.0388,2.407
4639,0.0556,0.9493,-0.174,3.0389,2.406
4640,0.0549,0.9457,-0.1704,3.0392,2.363
4641,0.0547,0.948,-0.1816,3.0392,2.3809
4642,0.0553,0.9522,-0.1606,3.0391,2.3932
4643,0.0549,0.9506,-0.1643,3.0392,2.3898
4644,0.055,0.9475,-0.1698,3.0392,2.3773
4645,0.0553,0.9475,-0.1502,3.039,2.396
4646,0.0556,0.9493,-0.1557,3.0391,2.379
4647,0.0553,0.9525,-0.1651,3.0392,2.3929
4648,0.056,0.9492,-0.1595,3.0389,2.3964
4649,0.0558,0.9491,-0.1787,3.039,2.4015
4650,0.0557,0.9516,-0.1571,3.039,2.3954
4651,0.0559,0.9503,-0.1639,3.0388,2.4235
4652,0.0557,0.9508,-0.1549,3.039,2.3885
4653,0.056,0.9508,-0.1254,3.0388,2.4245
4654,0.0552,0.9506,-0.1808,3.0392,2.3833
4655,0.0555,0.95,-0.1571,3.039,2.3804
4656,0.0557,0.9499,-0.1499,3.039,2.3956
4657,0.0556,0.9493,-0.1767,3.039,2.4013
4658,0.0551,0.9464,-0.1815,3.0391,2.3955
4659,0.0548,0.944,-0.1781,3.0393,2.3675
4660,0.0989,0.8203,-0.2906,2.4775,1.2064
4661,0.0559,0.9509,-0.1549,3.0388,2.4095
4662,0.0551,0.9439,-0.1732,3.0391,2.3786
4663,0.0558,0.9498,-0.1713,3.039,2.4092
4664,0.0551,0.947,-0.1772,3.0392,2.377
4665,0.056,0.9506,-0.1443,3.0388,2.4119
4666,0.0553,0.9494,-0.171,3.039,2.3927
4667,0.056,0.9515,-0.1308,3.0388,2.4168
4668,0.0553,0.9478,-0.1596,3.0392,2.3663
4669,0.0557,0.9502,-0.1461,3.0389,2.403
4670,0.0556,0.9518,-0.1456,3.039,2.3832
4671,0.056,0.9464,-0.1515,3.0389,2.3865
4672,0.0557,0.9488,-0.1579,3.0389,2.4114
4673,0.0555,0.95,-0.1629,3.0391,2.379
4674,0.0556,0.9487,-0.1612,3.0391,2.3853
4675,0.0557,0.9491,-0.1491,3.039,2.3884
4676,0.0553,0.9495,-0.1852,3.0392,2.3802
4677,0.0566,0.9566,-0.1224,3.0387,2.4278
4678,0.0554,0.9463,-0.1589,3.0391,2.3818
4679,0.0556,0.9494,-0.1605,3.039,2.3974
4680,0.0559,0.9504,-0.1562,3.039,2.3832
4681,0.0553,0.9498,-0.1764,3.0393,2.3687
4682,0.0557,0.952,-0.168,3.0391,2.3868
4683,0.0553,0.9511,-0.1727,3.0391,2.378
4684,0.0555,0.9466,-0.1697,3.0389,2.4061
4685,0.0557,0.951,-0.1536,3.0391,2.3715
4686,0.1168,0.8155,0.0001,2.252,0.9708
4687,0.0552,0.9514,-0.1703,3.0392,2.3722
4688,0.0558,0.9509,-0.1586,3.0389,2.4048
4689,0.0556,0.9518,-0.1538,3.039,2.3941
4690,0.0558,0.9501,-0.1509,3.039,2.3814
4691,0.0559,0.9488,-0.162,3.0391,2.3819
4692,0.0555,0.9511,-0.1691,3.0392,2.3798
4693,0.0554,0.9491,-0.1725,3.0391,2.371
4694,0.0561,0.9507,-0.1366,3.0388,2.4253
4695,0.0554,0.9475,-0.1796,3.039,2.4083
4696,0.0558,0.9482,-0.1531,3.039,2.3934
4697,0.0554,0.9515,-0.1628,3.0391,2.4029
4698,0.0549,0.9506,-0.158,3.0393,2.379
4699,0.0559,0.9511,-0.1577,3.039,2.3859
4700,0.056,0.9518,-0.1547,3.0388,2.4076
4701,0.0558,0.9515,-0.1637,3.0391,2.3859
4702,0.0554,0.9522,-0.1568,3.0391,2.3922
4703,0.0545,0.9417,-0.1788,3.0391,2.3832
4704,0.0549,0.9483,-0.1748,3.0392,2.3733
4705,0.0555,0.9504,-0.162,3.039,2.3866
4706,0.0552,0.9481,-0.1695,3.0392,2.3769
4707,0.0556,0.9507,-0.1498,3.039,2.3886
4708,0.0558,0.9525,-0.1461,3.039,2.3915
4709,0.0556,0.9503,-0.156,3.0389,2.4036
4710,0.0547,0.9503,-0.1753,3.0393,2.3608
4711,0.0559,0.9507,-0.1451,3.0389,2.4101
4712,0.0548,0.9489,-0.1789,3.0393,2.3744
4713,0.0557,0.9523,-0.1536,3.0389,2.3925
4714,0.0551,0.947,-0.1821,3.039,2.4023
4715,0.0562,0.95,-0.1415,3.039,2.3902
4716,0.056,0.9462,-0.1688,3.0389,2.3897
4717,0.0553,0.9496,-0.1695,3.0392,2.3709
4718,0.0556,0.9531,-0.1625,3.0393,2.3853
4719,0.0551,0.9497,-0.1657,3.0392,2.3705
4720,0.056,0.9516,-0.1538,3.0389,2.4062
4721,0.0554,0.9486,-0.1385,3.039,2.387
4722,0.0553,0.9508,-0.1836,3.0392,2.3752
4723,0.0552,0.9509,-0.1738,3.0393,2.36
4724,0.0553,0.9494,-0.1733,3.0391,2.3876
4725,0.0554,0.9506,-0.164,3.039,2.3883
4726,0.0554,0.9524,-0.1579,3.039,2.3946
4727,0.0557,0.9469,-0.1619,3.0391,2.3898
4728,0.0556,0.9515,-0.1801,3.0389,2.4187
4729,0.0555,0.9483,-0.1607,3.0391,2.3891
4730,0.0548,0.945,-0.1956,3.0394,2.3733
4731,0.0554,0.9515,-0.1564,3.0391,2.388
4732,0.0558,0.9501,-0.1663,3.0391,2.3917
4733,0.0545,0.9484,-0.1781,3.0393,2.3762
4734,0.055,0.9451,-0.1879,3.0392,2.3895
4735,0.0558,0.9488,-0.1623,3.0388,2.418
4736,0.0558,0.9529,-0.1383,3.0388,2.4115
4737,0.0557,0.9501,-0.1667,3.0391,2.3932
4738,0.0556,0.9492,-0.1581,3.039,2.3775
4739,0.056,0.952,-0.1513,3.0388,2.4036
4740,0.055,0.9461,-0.1647,3.0392,2.376
4741,0.0561,0.9527,-0.1371,3.0388,2.4134
4742,0.0557,0.9486,-0.1649,3.0392,2.381
4743,0.0555,0.9495,-0.1661,3.0389,2.4202
4744,0.0559,0.9492,-0.1519,3.039,2.3948
4745,0.0558,0.9499,-0.1336,3.0388,2.4191
4746,0.0553,0.9525,-0.1369,3.0391,2.3885
4747,0.0553,0.9489,-0.185,3.0392,2.3644
4748,0.0558,0.9515,-0.1498,3.039,2.3957
4749,0.0553,0.9477,-0.1756,3.0392,2.3825
4750,0.055,0.9455,-0.1731,3.0394,2.341
4751,0.0553,0.949,-0.1796,3.0393,2.3534
4752,0.0553,0.9462,-0.1574,3.0391,2.3829
4753,0.0561,0.9546,-0.1252,3.0389,2.4031
4754,0.056,0.9515,-0.1465,3.0389,2.4007
4755,0.0559,0.9538,-0.1529,3.0388,2.4092
4756,0.0556,0.946,-0.1642,3.0392,2.369
4757,0.0557,0.9468,-0.1714,3.0388,2.4054
4758,0.0554,0.9468,-0.1732,3.0391,2.3845
4759,0.0558,0.9501,-0.1559,3.039,2.3957
4760,0.0554,0.9488,-0.167,3.039,2.3892
4761,0.0555,0.9488,-0.1706,3.0389,2.4013
4762,0.0554,0.9495,-0.1581,3.0391,2.3759
4763,0.0551,0.9513,-0.1708,3.0391,2.3809
4764,0.0558,0.9502,-0.1577,3.039,2.3911
4765,0.0553,0.9489,-0.171,3.039,2.3952
