Fuel,Primary Carbon,Secondary Carbon,Tertiary Carbon,Quaternary carbon,T(K),P(atm),Fuel (+ACU- mass fraction),Oxidizer,Diluant,Equivalence Ratio,Diluant Type,Time (micro second)
CCCCCCC,2,5,0,0,1394,4.22,0.4,4.4,95.2,1,Ar,227
CCCCCCC,2,5,0,0,1463,4.11,0.4,4.4,95.2,1,Ar,103
CCCCCCC,2,5,0,0,1413,4.16,0.4,4.4,95.2,1,Ar,183
CCCCCCC,2,5,0,0,1378,1.15,0.8,8.8,90.4,1,Ar,385
CCCCCCC,2,5,0,0,1426,1.17,0.8,8.8,90.4,1,Ar,208
CCCCCCC,2,5,0,0,1335,1.3,1.2,13.2,85.6,1,Ar,466
CCCCCCC,2,5,0,0,1455,1.22,1.2,13.2,85.6,1,Ar,115
CCCCCCC,2,5,0,0,1421,1.19,1.2,13.2,85.6,1,Ar,163
CCCCCCC,2,5,0,0,1349,1.2,1.2,13.2,85.6,1,Ar,411
CCCCCCC,2,5,0,0,1409,1.27,1.2,13.2,85.6,1,Ar,179
CCCCCCC,2,5,0,0,1465,1.14,1.2,8.8,90,1.5,Ar,189
CCCCCCC,2,5,0,0,1461,1.23,1.2,8.8,90,1.5,Ar,189
CCCCCCC,2,5,0,0,1409,1.27,1.2,8.8,90,1.5,Ar,321
CCCCCCC,2,5,0,0,1411,1.29,1.2,8.8,90,1.5,Ar,311
CCCCCCC,2,5,0,0,1386,1.24,1.75,19.7,78.55,1,Ar,177
CCCCCCC,2,5,0,0,1329,1.19,1.75,19.7,78.55,1,Ar,382
CCCCCCC,2,5,0,0,1330,1.16,1.75,19.7,78.55,1,Ar,382
CCCCCCC,2,5,0,0,1501,2.08,0.2,2.2,97.6,1,Ar,150
CCCCCCC,2,5,0,0,1468,2.13,0.2,2.2,97.6,1,Ar,216
CCCCCCC,2,5,0,0,1432,2.15,0.2,2.2,97.6,1,Ar,345
CCCCCCC,2,5,0,0,1547,2.07,0.2,2.2,97.6,1,Ar,100
CCCCCCC,2,5,0,0,1375,5.68,0.4,4.4,95.2,1,Ar,271
CCCCCCC,2,5,0,0,1431,5.71,0.4,4.4,95.2,1,Ar,120
CCCCCCC,2,5,0,0,1400,5.63,0.4,4.4,95.2,1,Ar,190
CCCCCCC,2,5,0,0,1421,5.69,0.4,4.4,95.2,1,Ar,138
CCCCCCC,2,5,0,0,1372,5.57,0.4,4.4,95.2,1,Ar,279
CCCCCCC,2,5,0,0,1442,5.65,0.4,4.4,95.2,1,Ar,117
CCCCCCC,2,5,0,0,1419,5.41,0.4,4.4,95.2,1,Ar,158
CCCCCCC,2,5,0,0,1423,1.2,1.2,6.6,92.2,2,Ar,486
CCCCCCC,2,5,0,0,1516,1.21,1.2,6.6,92.2,2,Ar,205
CCCCCCC,2,5,0,0,1456,1.2,1.2,6.6,92.2,2,Ar,361
CCCCCCC,2,5,0,0,1551,2.14,0.03,0.33,99.64,1,Ar,207
CCCCCCC,2,5,0,0,1640,2.04,0.03,0.33,99.64,1,Ar,99
CCCCCCC,2,5,0,0,1784,2.12,0.03,0.33,99.64,1,Ar,47
CCCCCCC,2,5,0,0,1540,3.67,0.03,0.33,99.64,1,Ar,181
CCCCCCC,2,5,0,0,1649,3.8,0.03,0.33,99.64,1,Ar,73
CCCCCCC,2,5,0,0,1710,3.75,0.03,0.33,99.64,1,Ar,49
CCCCCCC,2,5,0,0,1249,1.97,1.874,20.6,77.526,1,N2,295
CCCCCCC,2,5,0,0,1299,1.89,1.874,20.6,77.526,1,N2,311
CCCCCCC,2,5,0,0,1358,1.85,1.874,20.6,77.526,1,N2,152
CCCCCCC,2,5,0,0,1378,1.99,1.874,20.6,77.526,1,N2,117
CCCCCCC,2,5,0,0,1305,10.62,1.874,20.6,77.526,1,N2,117
CCCCCCC,2,5,0,0,1236,11.24,1.874,20.6,77.526,1,N2,207
CCCCCCC,2,5,0,0,1299,10.25,1.874,20.6,77.526,1,N2,122
CCCCCCC,2,5,0,0,1344,10.27,1.874,20.6,77.526,1,N2,85
CCCCCCC,2,5,0,0,1290,11.8,1.874,20.6,77.526,1,N2,118
CCCCCCC,2,5,0,0,806,20,1.874,20.6,77.526,1,N2,1377
CCCCCCC,2,5,0,0,850,19.92,1.874,20.6,77.526,1,N2,1653
CCCCCCC,2,5,0,0,906,19.87,1.874,20.6,77.526,1,N2,1836
CCCCCCC,2,5,0,0,1012,18.13,1.874,20.6,77.526,1,N2,944
CCCCCCC,2,5,0,0,1048,16.72,1.874,20.6,77.526,1,N2,854
CCCCCCC,2,5,0,0,909,53.9,1.874,20.6,77.526,1,N2,254
CCCCCCC,2,5,0,0,923,60,1.874,20.6,77.526,1,N2,244
CCCCCCC,2,5,0,0,926,60.6,1.874,20.6,77.526,1,N2,233
CCCCCCC,2,5,0,0,932,55.4,1.874,20.6,77.526,1,N2,323
CCCCCCC,2,5,0,0,985,48.6,1.874,20.6,77.526,1,N2,364
CCCCCCC,2,5,0,0,1007,57.7,1.874,20.6,77.526,1,N2,232
CCCCCCC,2,5,0,0,1013,53.6,1.874,20.6,77.526,1,N2,292
CCCCCCC,2,5,0,0,1023,54.2,1.874,20.6,77.526,1,N2,261
CCCCCCC,2,5,0,0,1027,59.1,1.874,20.6,77.526,1,N2,237
CCCCCCC,2,5,0,0,1057,50,1.874,20.6,77.526,1,N2,194
CCCCCCC,2,5,0,0,1063,53.1,1.874,20.6,77.526,1,N2,179
CCCCCCC,2,5,0,0,1115,52.3,1.874,20.6,77.526,1,N2,102
CCCCCCC,2,5,0,0,1395,1.72,0.05,0.55,99.4,1,Ar,878
CCCCCCC,2,5,0,0,1461,1.67,0.05,0.55,99.4,1,Ar,366
CCCCCCC,2,5,0,0,1546,1.61,0.05,0.55,99.4,1,Ar,162
CCCCCCC,2,5,0,0,1229,15.13,0.1,2.2,97.7,0.5,Ar,708
CCCCCCC,2,5,0,0,1230,15.81,0.1,2.2,97.7,0.5,Ar,698
CCCCCCC,2,5,0,0,1236,15.28,0.1,2.2,97.7,0.5,Ar,652
CCCCCCC,2,5,0,0,1271,15,0.1,2.2,97.7,0.5,Ar,377
CCCCCCC,2,5,0,0,1358,2.436,0.03,0.33,99.64,1,Ar,1280
CCCCCCC,2,5,0,0,1368,2.86,0.03,0.33,99.64,1,Ar,1810
CCCCCCC,2,5,0,0,1375,2.282,0.03,0.33,99.64,1,Ar,1661
CCCCCCC,2,5,0,0,1378,2.326,0.03,0.33,99.64,1,Ar,1330
CCCCCCC,2,5,0,0,1494,2.155,0.03,0.33,99.64,1,Ar,1330
CCCCCCC,2,5,0,0,1494,2.155,0.03,0.33,99.64,1,Ar,308
CCCCCCC,2,5,0,0,1502,2.262,0.03,0.33,99.64,1,Ar,280
CCCCCCC,2,5,0,0,1506,2.36,0.03,0.33,99.64,1,Ar,189
CCCCCCCCCCCCCCCC,2,14,0,0,1267,6.54,0.0497,1,98.9503,1.22,Ar,1902
CCCCCCCCCCCCCCCC,2,14,0,0,1172,4.44,0.0312,1,98.9688,0.76,Ar,4577
CCCCCCCCCCCCCCCC,2,14,0,0,1170,4.6,0.0326,1,98.9674,0.8,Ar,5022
CCCCCCCCCCCCCCCC,2,14,0,0,1333,6.77,0.0493,1,98.9507,1.21,Ar,917
CCCCCCCCCCCCCCCC,2,14,0,0,1327,6.46,0.1832,4,95.8168,1.12,Ar,360
CCCCCCCCCCCCCCCC,2,14,0,0,1355,4.19,0.1023,4,95.8977,0.63,Ar,212
CCCCCCCCCCCCCCCC,2,14,0,0,1183,2.05,0.1207,4,95.8793,0.74,Ar,4264
CCCCCCCCCCCCCCCC,2,14,0,0,1159,2.06,0.092,4,95.908,0.56,Ar,3870
CCCCCCCCCCCCCCCC,2,14,0,0,1181,2.13,0.1776,4,95.8224,1.09,Ar,5536
CCCCCCCCCCCCCCCC,2,14,0,0,1266,1.94,0.1168,4,95.8832,0.72,Ar,1122
CCCCCCCCCCCCCCCC,2,14,0,0,1212,1.91,0.0909,4,95.9091,0.56,Ar,2270
CCCCCCCCCCCCCCCC,2,14,0,0,1247,1.83,0.1485,4,95.8515,0.91,Ar,2060
CCCCCCCCCCCCCCCC,2,14,0,0,1285,1.89,0.1582,4,95.8418,0.97,Ar,1386
CCCCCCCCCCCCCCCC,2,14,0,0,1353,1.71,0.1565,4,95.8435,0.96,Ar,708
CCCCCCCCCCCCCCCC,2,14,0,0,1165,2.08,0.129,4,95.871,0.79,Ar,4548
CCCCCCCCCCCCCCCC,2,14,0,0,1177,2.03,0.1571,4,95.8429,0.96,Ar,4778
CCCCCCCCCCCCCCCC,2,14,0,0,1218,1.96,0.1165,4,95.8835,0.71,Ar,2657
CCCCCCCCCCCCCCCC,2,14,0,0,1231,1.86,0.1254,4,95.8746,0.77,Ar,2137
CCCCCC,2,4,0,0,1284,1.92,0.42,4,95.58,1,Ar,1317
CCCCCC,2,4,0,0,1353,1.9,0.42,4,95.58,1,Ar,623
CCCCCC,2,4,0,0,1358,1.76,0.42,4,95.58,1,Ar,688
CCCCCC,2,4,0,0,1470,1.77,0.42,4,95.58,1,Ar,176
CCCCCC,2,4,0,0,1375,1.86,0.42,4,95.58,1,Ar,483
CCCCCC,2,4,0,0,1237,1.93,0.42,4,95.58,1,Ar,2706
CCCCCC,2,4,0,0,1273,3.32,0.42,4,95.58,1,Ar,1046
CCCCCC,2,4,0,0,1396,3.6,0.42,4,95.58,1,Ar,301
CCCCCC,2,4,0,0,1250,3.1,0.42,4,95.58,1,Ar,1805
CCCCCC,2,4,0,0,1386,3.48,0.42,4,95.58,1,Ar,291
CCCCCC,2,4,0,0,1407,3.43,0.42,4,95.58,1,Ar,263
CCCCCC,2,4,0,0,1475,1.77,0.21,4,95.79,0.5,Ar,78
CCCCCC,2,4,0,0,1274,1.76,0.21,4,95.79,0.5,Ar,1225
CCCCCC,2,4,0,0,1361,1.89,0.21,4,95.79,0.5,Ar,303
CCCCCC,2,4,0,0,1367,1.67,0.21,4,95.79,0.5,Ar,308
CCCCCC,2,4,0,0,1403,1.69,0.21,4,95.79,0.5,Ar,196
CCCCCCCCC,2,7,0,0,1204,31.84,0.4,4,95.6,1,Ar,205
CCCCCCCCC,2,7,0,0,1133,33.85,0.4,4,95.6,1,Ar,416
CCCCCCCCC,2,7,0,0,1194,38.71,0.4,4,95.6,1,Ar,201
CCCCCCCCC,2,7,0,0,1249,41.76,0.4,4,95.6,1,Ar,98
CCCCCCCCC,2,7,0,0,1077,15.63,0.4,4,95.6,1,Ar,1339
CCCCCCCCC,2,7,0,0,1160,14.81,0.4,4,95.6,1,Ar,534
CCCCCCCCC,2,7,0,0,1278,14.5,0.4,4,95.6,1,Ar,122
CCCCCCCCC,2,7,0,0,1107,14.8,0.4,4,95.6,1,Ar,965
CCCCCCCCC,2,7,0,0,1233,14.94,0.4,4,95.6,1,Ar,216
CCCCCCCCC,2,7,0,0,1207,15.19,0.4,4,95.6,1,Ar,306
CCCCCCCCC,2,7,0,0,1055,15.41,0.4,4,95.6,1,Ar,1787
CCCCCCCCC,2,7,0,0,1243,13.52,0.4,4,95.6,1,Ar,197
CCCCCCCCC,2,7,0,0,1203,15.11,0.2,4,95.8,0.5,Ar,322
CCCCCCCCC,2,7,0,0,1137,15.31,0.2,4,95.8,0.5,Ar,855
CCCCCCCCC,2,7,0,0,1145,15.3,0.2,4,95.8,0.5,Ar,776
CCCCCCCCC,2,7,0,0,1186,15.09,0.2,4,95.8,0.5,Ar,442
CCCCCCCCC,2,7,0,0,1199,15.2,0.2,4,95.8,0.5,Ar,335
CCCCCCCCC,2,7,0,0,1301,14.25,0.2,4,95.8,0.5,Ar,89
CCCCCCCCC,2,7,0,0,1272,14.41,0.2,4,95.8,0.5,Ar,134
CCCCCCCCC,2,7,0,0,1221,14.8,0.2,4,95.8,0.5,Ar,283
CCCCCCCCC,2,7,0,0,1217,14.79,0.4,4,95.6,2,Ar,281
CCCCCCCCC,2,7,0,0,1164,15.31,0.4,4,95.6,2,Ar,456
CCCCCCCCC,2,7,0,0,1129,15.7,0.4,4,95.6,2,Ar,638
CCCCCCCCC,2,7,0,0,1290,14.88,0.4,4,95.6,2,Ar,117
CCCCCCCCC,2,7,0,0,1051,15.39,0.4,4,95.6,2,Ar,1341
CCCCCCCCC,2,7,0,0,1053,14.88,0.4,4,95.6,2,Ar,1318
CCCCCCCCC,2,7,0,0,1075,15.14,0.4,4,95.6,2,Ar,1007
CCCCCCCC,2,6,0,0,1325,1.95,0.32,4,95.68,1,Ar,859
CCCCCCCC,2,6,0,0,1265,2.05,0.32,4,95.68,1,Ar,1569
CCCCCCCC,2,6,0,0,1289,2.01,0.32,4,95.68,1,Ar,1198
CCCCCCCC,2,6,0,0,1385,1.96,0.32,4,95.68,1,Ar,390
CCCCCCCC,2,6,0,0,1455,1.87,0.32,4,95.68,1,Ar,166
CCCCCCCC,2,6,0,0,1282,3.37,0.32,4,95.68,1,Ar,1020
CCCCCCCC,2,6,0,0,1421,3.59,0.32,4,95.68,1,Ar,210
CCCCCCCC,2,6,0,0,1384,3.63,0.32,4,95.68,1,Ar,285
CCCCCCCC,2,6,0,0,1319,3.75,0.32,4,95.68,1,Ar,614
CCCCCCCC,2,6,0,0,1273,3.81,0.32,4,95.68,1,Ar,1064
CCCCCCCC,2,6,0,0,1434,1.91,0.16,4,95.84,0.5,Ar,104
CCCCCCCC,2,6,0,0,1307,1.98,0.16,4,95.84,0.5,Ar,663
CCCCCCCC,2,6,0,0,1273,2.07,0.16,4,95.84,0.5,Ar,988
CCCCCCCC,2,6,0,0,1252,2.19,0.16,4,95.84,0.5,Ar,1269
CCCCCCCC,2,6,0,0,1380,2.01,0.16,4,95.84,0.5,Ar,220
CCCCC,2,3,0,0,1489,1.74,0.5,4,95.5,1,Ar,145
CCCCC,2,3,0,0,1426,1.83,0.5,4,95.5,1,Ar,281
CCCCC,2,3,0,0,1360,1.91,0.5,4,95.5,1,Ar,603
CCCCC,2,3,0,0,1304,1.95,0.5,4,95.5,1,Ar,1227
CCCCC,2,3,0,0,1267,2,0.5,4,95.5,1,Ar,1845
CCCCC,2,3,0,0,1303,3.61,0.5,4,95.5,1,Ar,832
CCCCC,2,3,0,0,1261,3.75,0.5,4,95.5,1,Ar,1455
CCCCC,2,3,0,0,1395,3.47,0.5,4,95.5,1,Ar,316
CCCCC,2,3,0,0,1449,3.41,0.5,4,95.5,1,Ar,162
CCCCC,2,3,0,0,1268,3.61,0.5,4,95.5,1,Ar,1296
CCCCC,2,3,0,0,1396,1.65,0.25,4,95.75,0.5,Ar,255
CCCCC,2,3,0,0,1263,1.73,0.25,4,95.75,0.5,Ar,1391
CCCCC,2,3,0,0,1533,1.71,0.25,4,95.75,0.5,Ar,49
CCCCC,2,3,0,0,1428,1.62,0.25,4,95.75,0.5,Ar,153
CCCCC,2,3,0,0,1397,1.75,0.25,4,95.75,0.5,Ar,232
